Sample Name,True Value,Predicted Value
mp-683652,-3.1891004177292372,-3.2613029563833384
mp-684617,-2.485453176683371,-2.652443418608719
mp-8190,-2.1797990009187576,-2.1451330192026887
mp-627349,-2.6497533391723773,-2.6366892931806585
mp-691119,-2.943097815728693,-2.9008169680560796
mp-753387,-3.125522240845898,-2.7576864017161644
mp-722278,-3.2069132954565354,-3.252930613489174
mp-505260,-2.7772853493998477,-2.8034636279126772
mp-677520,-4.039087066339071,-3.8012050761799903
mp-540998,-3.0530601641111796,-2.914510961600938
mp-557683,-2.982969584145775,-2.993733076904828
mp-669445,-2.8728974707084447,-2.895948331814798
mp-756718,-2.586701409770457,-2.6237509372604877
mp-773007,-2.573489877601259,-2.6650914204385945
mp-558208,-4.099671112449283,-3.8062975490783724
mp-643265,-3.9747228157713113,-3.883589209272862
mp-24683,-3.428299318375063,-3.522066842239294
mp-541819,-2.70114845167172,-2.8693383452664705
mp-675169,-2.928120569330841,-2.9338528558557795
mp-24818,-2.194499617753214,-2.2661688766237273
mp-541667,-2.450997596775248,-2.3776521387419693
mp-32884,-2.213249074742339,-2.3905256226639815
mp-707792,-4.1643538117258245,-3.9899494096229757
mp-758861,-4.405684812141259,-4.384924273167778
mp-645663,-2.5917612225255984,-2.8272003780036643
mp-505396,-3.962601393366915,-3.695940476984932
mp-677734,-5.000304112589161,-4.7857312463364545
mp-626690,-2.5686373619501164,-2.6729530327885094
mp-561160,-3.0101085476399816,-2.9339166687270057
mp-556783,-3.2313670780110764,-3.5511211845647574
mp-540927,-6.518557371328139,-6.327881154682575
mp-697734,-3.220408558965199,-3.0841794370850137
mp-624052,-3.906602832316015,-3.708471736217753
mp-762326,-2.779893743366135,-2.946254916056709
mp-558603,-3.5800558113225653,-3.4682128993459482
mp-758225,-2.6695876475917513,-2.6423478505747218
mp-779979,-2.5214345139883405,-2.497619409422963
mp-695250,-2.4461178221799837,-2.6611979951576488
mp-676050,-3.015926119602085,-2.97666144872883
mp-24390,-3.554406693414024,-3.415805960432292
mp-18271,-2.8326847330738842,-3.1087851574287497
mp-675250,-3.6073153551151975,-3.7164660036940864
mp-722397,-3.413420570878074,-3.661968533271948
mp-540813,-3.237326686569514,-3.0806531844023697
mp-557285,-3.0594870013229074,-3.141474150678432
mp-556278,-5.018045555569624,-4.924801268454856
mp-707941,-4.292489437137741,-4.247132396469014
mp-567537,-2.7055353171811043,-2.6887372657268402
mp-31232,-2.7077454800544922,-2.5425906247357406
mp-708999,-3.917239755200947,-3.8432225836376426
mp-757504,-2.4236594563830764,-2.4295643912537357
mp-19067,-2.8728974707084447,-2.9586576950886947
mp-675132,-3.610846324591045,-3.5604778247483777
mp-697540,-4.054565884183877,-3.7452514905371914
mp-677028,-2.653648395399175,-2.8428408679470514
mp-770880,-2.943097815728693,-2.9771344361041976
mp-686836,-1.7495801687899983,-1.9318556871439272
mp-626293,-4.193867529556854,-4.100744130070034
mp-557991,-3.4401017499054705,-3.4689349313837328
mp-735808,-4.496304627187197,-4.380890179981622
mp-686019,-2.991402808462552,-2.9826741489223214
mp-779739,-2.7167003543681836,-2.7084405905092432
mp-765055,-2.6497533391723773,-2.606207237144817
mp-776523,-2.1432715328181993,-2.4763473865650205
mp-729903,-3.742338221243976,-3.6567366768775154
mp-558183,-2.3946957083583165,-2.763197715331981
mp-778772,-3.8928137811289103,-3.5621634650538585
mp-560898,-3.0867198099345097,-3.1190154610853233
mp-626563,-4.9874580269291355,-4.6036732110888865
mp-695215,-2.8961986727557094,-2.631000889563757
mp-541827,-3.301905546350088,-3.296365003634059
mp-640389,-2.5497519700372866,-2.760714268445326
mp-28159,-3.0000030400720137,-2.9687156995940707
mp-772297,-3.737565522674952,-3.363180163950256
mp-3312,-2.1938205010098493,-2.1739618712747677
mp-29443,-2.3124716632430307,-2.415988456328211
mp-676348,-2.4975738359951944,-2.5929865146154523
mp-752443,-3.742338221243976,-3.4941330453250403
mp-24452,-3.015926119602085,-2.802963499868823
mp-707469,-3.869688751557007,-3.6895141917820626
mp-32833,-2.3861589176749294,-2.621407085049842
mp-779314,-2.8601231169486137,-2.9276889131222625
mp-28400,-2.306273666397475,-2.3442291564842703
mp-559627,-2.5243298287441256,-2.4950198865598128
mp-675757,-2.7375505712388994,-2.5872059777659344
mp-540997,-3.1034776409630456,-3.130208375030897
mp-540946,-3.160526352532235,-2.916664529225251
mp-42036,-4.211174318705634,-3.656287184128771
mp-27686,-2.9100973606016476,-2.9842778907594605
mp-625171,-3.472379120047318,-3.4424330499749716
mp-541106,-2.5883814723199605,-2.5576929714894594
mp-756745,-1.5934599392181092,-1.77118510328784
mp-686581,-2.573489877601259,-2.7812865168496783
mp-560387,-3.492153569287005,-3.3252101230080697
mp-555641,-2.505846380379738,-2.541457994685467
mp-557001,-3.0250312264159396,-3.20791924861005
mp-30013,-4.1373141758044065,-3.7750754239764115
mp-770474,-2.6216033709940696,-2.489832234076083
mp-721300,-3.4775648954093783,-3.628666684432199
mp-558571,-2.4948509720202185,-2.4445753073894676
mp-41795,-3.1101421966225344,-3.213508134603146
mp-735530,-2.33724282888341,-2.4618658354202476
mp-686466,-3.336305669543291,-3.3244424353191677
mp-759095,-2.978813596306197,-3.172765264009523
mp-6097,-3.2572803664333025,-3.328381695100176
mp-647556,-2.841639619158863,-2.870200071059253
mp-8450,-3.1444850839947156,-3.3888380655753667
mp-625909,-3.1261024662721892,-3.0550481329616024
mp-625501,-3.6073153551151975,-3.557836826258308
mp-779269,-3.540618067896936,-3.3459852968175228
mp-768878,-3.0619844094286615,-3.0100354817023263
mp-695592,-3.1870913200426774,-3.116366483270332
mp-561005,-2.6777821526506846,-2.56029531812737
mp-738657,-3.1891004177292372,-3.1741269882246974
mp-31060,-2.89279240505444,-2.8086848746143476
mp-696181,-2.573489877601259,-2.762824514394004
mp-767604,-2.8696684839031548,-2.893245358244421
mp-677067,-6.394694953573758,-6.2431794268581715
mp-29713,-3.2433692161331162,-3.1757473689591404
mp-18308,-3.137276642200235,-3.2124065383918854
mp-625208,-2.782517898465348,-2.9527506023566144
mp-768947,-3.1360867817906004,-3.3673171513658207
mp-754445,-2.74714866736163,-3.0922049389906388
mp-574822,-2.659557273158096,-2.5415327623172725
mp-683668,-3.2881986740719116,-3.3928743419636316
mp-648992,-2.954679759802665,-3.095499812114806
mp-569308,-2.795881917042513,-2.662587578516247
mp-779863,-2.5686373619501164,-2.707474997893936
mp-9230,-3.1062421205989312,-3.0760849041722556
mp-8851,-2.5214345139883405,-2.7091648785554523
mp-698183,-3.8124990201069253,-3.801223801790753
mp-118,-2.978813596306197,-2.8857228989464274
mp-768280,-2.7258437680569334,-2.650625569603912
mp-28774,-2.4975738359951944,-2.5973300867322613
mp-776756,-3.730503400723558,-3.443200184867927
mp-866468,-3.018184563044285,-2.8875412779667915
mp-779864,-2.536108055695887,-2.5890874632289274
mp-766457,-3.4854615439232726,-3.3967809301920977
mp-690607,-2.9172171424546853,-2.898743957055458
mp-779588,-3.2027373076097962,-3.524609233014978
mp-540731,-3.630797134909607,-3.642879634753176
mp-27736,-1.8761485875761035,-1.954497410737152
mp-759607,-2.419075821917103,-2.4067314750962794
mp-866078,-2.663541666952201,-2.8543441788205413
mp-685157,-2.9318167363508256,-3.1593369061427534
mp-689929,-2.7594524991652247,-2.7773626300609005
mp-752783,-2.7328299152795283,-3.06038789302059
mp-756912,-2.9318167363508256,-2.941255827366613
mp-758316,-2.2708357771759995,-2.5109236888210713
mp-18313,-2.882731024663735,-3.2563067499876586
mp-559441,-2.5497519700372866,-2.6663220027498014
mp-556389,-2.3045189369160326,-2.3314245113983207
mp-677636,-3.2448930768472337,-3.250331648351165
mp-28804,-3.801362154321001,-3.5762058623891537
mp-681911,-2.939304803539677,-3.1011267219409073
mp-29157,-1.982966953313692,-1.8990824047844301
mp-759553,-3.0021799743488096,-2.8077302044691814
mp-669465,-3.0872504124723457,-2.97013500608602
mp-584134,-2.640165845539747,-2.6325215517939053
mp-763832,-2.503071320173491,-2.7210064899601
mp-504934,-2.5391032089256242,-2.6669255963298393
mp-675069,-3.01954528799216,-3.067911490676712
mp-753883,-2.6108351568431503,-2.46730386692283
mp-558178,-2.772115093856607,-2.8942635765011144
mp-675918,-2.636389336045878,-2.7059376017359797
mp-560703,-3.137276642200235,-3.2805184348310523
mp-780421,-3.0199998113220023,-2.9109329525913608
mp-759207,-2.9172171424546853,-2.8163439823037257
mp-753557,-2.9625762910560867,-2.6321108151460293
mp-607454,-4.023682124207349,-4.055078917674435
mp-556994,-3.068545688805422,-3.0107277158149195
mp-706291,-3.4801811905725617,-3.480776494294211
mp-758317,-2.5086392866660656,-2.3003344625654463
mp-19057,-2.943097815728693,-3.019589857641296
mp-759651,-2.7670056678173087,-2.7560325669652004
mp-695133,-2.9507846913489924,-3.459840577174855
mp-757403,-2.74714866736163,-2.849302849006797
mp-28299,-2.2464174771663576,-2.289192629705574
mp-676816,-2.517127416021339,-2.6237340026864797
mp-9693,-2.798604787992496,-2.8230675467994644
mp-580748,-2.1817745680156513,-2.108562376343847
mp-560891,-4.318822102230596,-4.087294363067548
mp-29871,-4.031549741062224,-3.889402320178757
mp-695536,-3.154286318771115,-3.153684325962834
mp-772529,-2.6575787008482763,-2.7054014680820058
mp-608398,-3.5767655980812276,-3.569660032017497
mp-735541,-4.34976049264732,-4.214021343873216
mp-554852,-2.3946957083583165,-2.462131732353079
mp-17823,-2.6197900246940855,-2.4260660136769596
mp-558747,-2.2276788065241844,-2.146725886305018
mp-695965,-3.9281437569961892,-3.971591538974639
mp-649945,-4.018666225576683,-4.264865073615361
mp-768417,-3.1337167971576196,-3.1342093594845624
mp-766168,-2.3506658226286454,-2.2800796385327255
mp-721650,-2.5228797583549727,-2.952845674466697
mp-21532,-3.469809269825258,-3.292872927552736
mp-23396,-2.8601231169486137,-2.7971679345855383
mp-772781,-2.6882476219593,-2.631240324589819
mp-558808,-3.2806745146825937,-3.1584943660843754
mp-32027,-2.70114845167172,-2.866636186652365
mp-6695,-3.3861655748059882,-3.2708412320027955
mp-720430,-3.667575680050527,-3.4844669834517306
mp-768326,-6.5272435502823205,-6.190397105629166
mp-557784,-2.5816998693303197,-2.7661455522551637
mp-753979,-2.138466007165452,-2.318648997137048
mp-722864,-3.3925524833892524,-3.1588898698738626
mp-677203,-4.1046161333480065,-3.8784656508712603
mp-756830,-3.2806745146825937,-2.874114819186063
mp-14726,-3.6216148191083417,-3.399925840483333
mp-677638,-5.97346673515984,-5.790324558781681
mp-554328,-2.954679759802665,-2.971335727154249
mp-13361,-2.6716218242612073,-2.624344280234699
mp-769046,-2.8041022843491428,-2.7133405196594467
mp-560585,-2.6270892851635095,-2.9535559714008954
mp-674373,-2.4962102699983415,-2.4859931619880995
mp-627418,-2.982969584145775,-3.2279127281814732
mp-780237,-3.424820240344871,-3.461460268846231
mp-760664,-3.2815041237757496,-3.519894503427304
mp-651301,-3.4461254648745596,-3.2257841147304074
mp-22325,-3.060484241337472,-2.8748908487179325
mp-673118,-2.3968563851207043,-2.3084366265691285
mp-673071,-2.5783972245399256,-2.448977941309676
mp-504876,-2.536108055695887,-2.8298985405441908
mp-645316,-3.7878310470837753,-3.7665434233630295
mp-19134,-2.9136426608607313,-3.0696915642675453
mp-776246,-2.5406085675781482,-2.564335285079437
mp-541339,-3.2388294557691766,-3.4450008075517013
mp-557829,-2.349693157103748,-2.477822471264382
mp-531130,-2.2502642249365237,-2.4121976992117347
mp-560235,-3.369579244640029,-3.6789751438592715
mp-38284,-2.3178555560298517,-2.5579983269588937
mp-9481,-2.1797990009187576,-2.204000480597432
mp-722243,-4.033421844277344,-3.952919970105734
mp-24026,-2.735183829210411,-2.7061968687190427
mp-760017,-2.308035514899092,-2.523578735696341
mp-683616,-2.1778323788408103,-2.496212451628569
mp-757490,-2.511450270034034,-2.512020660943973
mp-655001,-2.567031830795313,-2.608621847053613
mp-680167,-3.6345251189105023,-3.469065507799651
mp-675492,-2.33724282888341,-2.524606186212434
mp-770907,-2.406714708526553,-2.6186408603347795
mp-643776,-2.889412646643119,-2.89752413237676
mp-652353,-2.742323104595166,-2.7850003371818026
mp-24433,-2.57024885013581,-2.7140595969478745
mp-730154,-3.962601393366915,-3.603299543662688
mp-556689,-3.3893472881947377,-3.52191572652869
mp-764224,-2.630785442173471,-2.665394868218396
mp-10791,-3.2388294557691766,-3.0457486701314234
mp-556657,-2.7258437680569334,-2.752089795632244
mp-697742,-2.462181786178104,-2.492758597046171
mp-695515,-2.6861342557604573,-2.8406846884677788
mp-504211,-2.3946957083583165,-2.478294770254078
mp-772666,-3.0619844094286615,-2.981404128676507
mp-626552,-3.85700707149587,-3.673518754906611
mp-720971,-3.698985204572867,-3.5299674714588543
mp-696379,-3.7399453159551506,-3.7240605697273255
mp-573321,-2.195179797498909,-2.197650787926295
mp-766303,-2.835649226238808,-2.7079578408114497
mp-768890,-2.8996318677538246,-2.886172374948256
mp-556123,-2.4801729244485156,-2.6618256311609003
mp-759720,-2.7619556542644648,-2.7779840121712076
mp-776229,-2.503071320173491,-2.3459533483533757
mp-626337,-3.6216148191083417,-4.201475719422131
mp-721171,-2.7878142610723335,-2.960459308799744
mp-677550,-6.8326826650805,-6.3896696377904
mp-23635,-2.2967092239927682,-2.509333420562733
mp-620404,-2.2924304200908745,-2.336330449728084
mp-560322,-2.8181584120449825,-3.1164758996504363
mp-773725,-2.2441256773444276,-2.708747492311844
mp-772682,-2.638273485767826,-2.741706285152154
mp-640357,-3.7122139407021684,-3.4317919474280605
mp-541682,-3.33819393727789,-3.240719411544883
mp-676400,-2.0457578287847284,-2.356981607768566
mp-676711,-4.573602613904699,-4.375886472753803
mp-677628,-3.003929413681245,-2.90877496888997
mp-555078,-3.630797134909607,-3.3131151214796493
mp-765476,-2.987165726525924,-2.9728505391187965
mp-780192,-2.7772853493998477,-2.8091395759722873
mp-31073,-3.3861655748059882,-3.4986819340790616
mp-686308,-4.896435719904975,-4.610407643649905
mp-722467,-3.424820240344871,-3.4575390907750503
mp-29597,-2.238824713874041,-2.1955648681053272
mp-24528,-2.6161858902255246,-2.826798834310825
mp-770286,-2.408936172503616,-2.539910048936582
mp-29427,-2.8996318677538246,-2.843713476915185
mp-573030,-2.3516406721603964,-2.426008146922083
mp-766597,-1.9430954156721327,-2.3035260879018242
mp-626504,-2.9706190631881455,-2.8685547328646237
mp-532626,-2.2856708268848314,-2.469872970847415
mp-707866,-3.1349001724432286,-3.048795267422212
mp-557871,-3.251817401714953,-3.0962615746665265
mp-759307,-3.2848384995758644,-3.2856827023135144
mp-754462,-2.2924304200908745,-2.574352469226659
mp-17803,-2.3840506840929656,-2.331342310182651
mp-767433,-2.9625762910560867,-2.8950479903269595
mp-705486,-2.505846380379738,-2.622943823240027
mp-684591,-2.8961986727557094,-2.9834120773611126
mp-776561,-3.4353422196249808,-3.544703525391989
mp-740930,-2.9065807666693186,-2.8237554138109404
mp-24307,-3.015026021072868,-2.7342467832535897
mp-9145,-2.882731024663735,-2.9480383901875813
mp-762032,-2.6882476219593,-2.926000562329883
mp-7118,-3.302776761583811,-3.379792006213555
mp-558946,-2.603801873909899,-2.3018779755776446
mp-706543,-3.2182496499238975,-3.65967444372353
mp-560715,-2.4609247796313434,-2.3587806921245145
mp-557399,-2.0757210759122193,-2.103494200590083
mp-504830,-2.903092419055909,-3.1828764694260907
mp-676128,-3.966604394628717,-3.7768898774780735
mp-780086,-3.2757298660027296,-3.177294449033798
mp-554539,-3.754504605419485,-3.5210351113368477
mp-558959,-2.6020612070262508,-2.6117277022121814
mp-754453,-2.0883102135567007,-2.196872196997179
mp-557599,-4.496304627187197,-4.33108279505695
mp-556517,-2.903092419055909,-2.8321534169252516
mp-706524,-3.630797134909607,-3.487753406181283
mp-622262,-2.417937432828314,-2.3548091543709035
mp-769549,-3.364523290236116,-3.2730603793747814
mp-626564,-3.982995893343171,-4.107507424228041
mp-677248,-3.4584294918964043,-3.4794668849193315
mp-557302,-2.8860589865150468,-2.804754023193589
mp-604702,-2.684031123631167,-2.886477328698569
mp-757800,-3.3160591631685326,-3.173943630230952
mp-673834,-2.7189682246580866,-2.721319661529118
mp-774910,-2.943097815728693,-2.825705663967984
mp-765150,-2.146910896376278,-2.231852913321843
mp-707276,-3.5934717419729543,-3.3861461392905445
mp-695648,-4.1445232458100385,-3.784889355364299
mp-695286,-3.954704409803907,-3.77370810820039
mp-35397,-2.675718985789772,-2.6122995251965206
mp-752452,-2.8326847330738842,-2.8563773653169124
mp-675681,-5.800519085459513,-5.439776440990731
mp-675606,-2.402305581692944,-2.425148358133467
mp-677391,-2.6270892851635095,-2.671009902615402
mp-31268,-2.6736655729935817,-2.9799815098459383
mp-696085,-3.448558541582196,-3.326922930406511
mp-676694,-3.0048067818848625,-3.0290995804844374
mp-757127,-2.447332635558643,-2.3894234224767854
mp-662523,-3.2798464876317017,-2.882897869209616
mp-559304,-2.340084465221817,-2.4555289803127667
mp-627123,-2.562250546512867,-2.549605432324264
mp-504598,-2.9065807666693186,-2.8784593920799204
mp-761849,-2.684031123631167,-2.7542771019495618
mp-707543,-3.4659827831593155,-3.4562291293094702
mp-626788,-3.1662200825908693,-2.9819923542856146
mp-684804,-2.300162880799101,-2.7127391399502554
mp-29479,-3.705549206057802,-3.7315011357962113
mp-680482,-3.213253545448955,-3.1159724299563214
mp-695305,-6.199970640473935,-5.768746048440403
mp-774350,-2.6882476219593,-2.900954255620286
mp-696871,-2.4685219771366183,-2.565474852166126
mp-767395,-2.6695876475917513,-2.752528181910369
mp-24104,-2.939304803539677,-3.333003143380274
mp-24817,-2.275724703596864,-2.3249816518024162
mp-559417,-2.099633253397825,-2.4649198333036564
mp-672695,-3.1662200825908693,-3.0871629624623176
mp-530379,-3.5466923645733797,-3.2659773500492455
mp-622026,-2.954679759802665,-2.902643733845848
mp-554370,-2.2380726879624944,-2.289374789409203
mp-756853,-1.6161847596223886,-2.1095684110243895
mp-24273,-3.4449140192200813,-3.4960625838673676
mp-707135,-3.309810124251201,-3.3585663444069267
mp-772435,-2.3605142082623427,-2.6641900574772603
mp-571097,-2.946924247328135,-3.1039721130468534
mp-769539,-2.987165726525924,-2.9207090180468422
mp-556137,-4.0000304016778045,-3.4808225319282613
mp-766023,-2.5606684114782694,-2.939527462491862
mp-505435,-2.1243604678019694,-2.323924930090086
mp-769014,-2.593461012182568,-2.515402984112175
mp-780230,-2.4828050260317958,-2.5920963385808466
mp-28464,-2.8181584120449825,-2.6909002388845353
mp-543056,-3.4736697708959636,-3.291088358096886
mp-675065,-2.653648395399175,-2.603910785258585
mp-24391,-3.4775648954093783,-3.6607143366966537
mp-555083,-2.9244555936809395,-2.83831960462068
mp-24272,-3.774708813980403,-3.730359545107999
mp-541765,-2.9318167363508256,-2.912167793919732
mp-675625,-3.325145286238619,-3.1884723705343934
mp-644324,-2.0163740286866543,-2.1630645795495753
mp-559254,-3.7851746893552125,-3.260380027787006
mp-775961,-2.826815772314441,-2.6231330805148954
mp-754833,-2.5016904110999207,-2.4066376046944415
mp-558541,-2.826815772314441,-2.7683773925481274
mp-707732,-3.6161971964187676,-3.553946035762658
mp-626431,-3.3757251251084233,-3.439268415526162
mp-765857,-2.939304803539677,-2.9567437182478224
mp-695043,-4.636519644332511,-4.223740301743307
mp-707392,-3.6198014251071102,-3.5466311313174814
mp-676540,-1.931814397834383,-1.9527276184685223
mp-776362,-2.4461178221799837,-2.48294703664442
mp-532676,-4.209060719717779,-4.072709062161842
mp-559469,-3.061483777388978,-3.0852268538241105
mp-707182,-3.1713446135002332,-3.137379102742833
mp-625687,-3.1337167971576196,-3.3159688414666193
mp-753806,-2.358526583078493,-2.2415820082468643
mp-556331,-3.374694752996652,-3.2142943477399046
mp-695601,-4.829943743144344,-5.226869272208343
mp-676923,-3.01954528799216,-2.8171844074467063
mp-753845,-2.209012016919595,-2.350030825258886
mp-560249,-3.057003873446418,-2.856230845394291
mp-758332,-2.978813596306197,-2.763599567637118
mp-766238,-2.4596714010992615,-2.5694455135648475
mp-33932,-3.050613408812726,-2.8110063756798334
mp-695699,-4.429538789769776,-4.142740524285583
mp-560904,-2.756963688181401,-2.713950243435625
mp-758224,-2.6326453837493307,-2.8025106070803183
mp-746662,-4.857203964540667,-4.580903749837496
mp-757077,-2.809670263334348,-2.693223376529352
mp-627944,-3.4672545362274976,-3.8493670106798525
mp-698457,-3.623435816554964,-3.3499969583054354
mp-557016,-3.2448930768472337,-3.0360730202547583
mp-10792,-3.224030761259962,-3.0405885019965484
mp-556085,-2.3946957083583165,-2.473962313566812
mp-775824,-2.6777821526506846,-2.633595746749529
mp-766409,-2.8239107677123116,-2.7224121568774264
mp-698313,-4.879656437767935,-4.353162303875305
mp-753800,-3.2097197631938714,-2.952164144639817
mp-667495,-3.8928137811289103,-4.023010092211731
mp-768284,-3.012783900867488,-2.840333007585236
mp-603612,-3.675731953112816,-3.5549114766408163
mp-28194,-3.5391126763708987,-3.400728859600377
mp-651173,-3.3467942417444823,-3.3579555813077633
mp-766237,-2.9136426608607313,-2.6554976816163665
mp-571575,-2.309804540421132,-2.568290216966204
mp-530316,-3.460932687393423,-3.352478779682284
mp-19125,-3.0634897766038103,-3.206336987515343
mp-775867,-2.735183829210411,-2.64991884251547
mp-36779,-3.214675148735765,-3.043105035192536
mp-695316,-3.694663681069564,-3.5565761744154676
mp-686617,-3.323312790176361,-3.2193312305667723
mp-765411,-3.1674955577014985,-3.1233325734311164
mp-540438,-2.643975482236151,-2.9811075571480137
mp-18827,-2.585027821255948,-2.605730057247601
mp-504811,-2.4400942124832796,-2.565917025652058
mp-763790,-2.477556678932302,-2.91964484060623
mp-651026,-4.508736383569567,-4.30701160063099
mp-24340,-3.3882841249765008,-3.554723461887643
mp-775170,-2.903092419055909,-2.9788443759081478
mp-559119,-3.2684168752247045,-3.355553081463793
mp-775628,-3.7644892281350932,-3.3518861798860984
mp-541818,-2.486783332535165,-2.4508120806806777
mp-667314,-2.782517898465348,-2.8247999135105624
mp-752458,-3.0034913925888116,-2.992260943342477
mp-761922,-2.8297403391003826,-2.8791460598504695
mp-770904,-3.107909294532067,-2.9637231426096236
mp-572874,-4.168815146978149,-3.820622364057364
mp-695365,-2.5482146382279613,-2.8765054841951287
mp-29419,-2.565432213671061,-2.4626187795958407
mp-675128,-2.5376030502982903,-2.557093220456495
mp-530524,-3.394702497642127,-3.5063483916257163
mp-8794,-3.072633230468027,-2.931268794190038
mp-554883,-2.9507846913489924,-3.0483991285245837
mp-676339,-4.049669228742905,-3.6301304815358586
mp-6999,-2.450997596775248,-2.289554531481972
mp-768355,-3.8996535831414563,-3.724695252584188
mp-686674,-3.147524275770105,-2.9957929633446136
mp-764500,-2.946924247328135,-2.7913936283543337
mp-31690,-3.838652964446608,-3.662844052032475
mp-556880,-2.7931760122409828,-3.0911652021709743
mp-505551,-3.1624159807163377,-3.1705343337114416
mp-758996,-3.391481453900439,-3.335810327946082
mp-559836,-3.1349001724432286,-2.959248595220092
mp-754468,-2.754489059311033,-2.7424388623995806
mp-19368,-3.301905546350088,-3.0908088156477236
mp-677437,-2.640165845539747,-2.469540434409248
mp-675881,-3.7878310470837753,-3.8033671253176093
mp-626819,-3.1349001724432286,-2.9818487114055428
mp-561502,-3.163680315598953,-2.977266941095954
mp-707958,-3.065505083969474,-3.0118219986000407
mp-556878,-2.74714866736163,-2.6535570373881994
mp-604964,-3.0690545329787207,-3.304406380446944
mp-723093,-4.804294025662318,-4.289627443112756
mp-554701,-3.7471639529151806,-3.477802111028108
mp-772428,-2.9100973606016476,-2.965290702803999
mp-767722,-2.551294761873722,-2.780922895042186
mp-770344,-4.252642579329734,-3.7779571856010348
mp-672976,-2.841639619158863,-2.8702899943914932
mp-778065,-3.847733065410631,-3.482361367576843
mp-672315,-2.7447291839262697,-2.8308931173711054
mp-625572,-2.841639619158863,-3.086232555824632
mp-559537,-4.007477409463068,-3.9966127886918423
mp-28813,-3.4329818727268564,-3.590390063450848
mp-778010,-2.679855168577256,-2.7668325443759683
mp-14242,-2.052076722735352,-2.249051925600843
mp-559063,-3.723554281278695,-3.894467367680698
mp-769500,-2.7931760122409828,-2.927076110505822
mp-559350,-3.1713446135002332,-3.1532748192469566
mp-779307,-2.7077454800544922,-2.883253874035665
mp-558607,-3.3777932325770115,-3.5066205027526607
mp-743588,-2.790486861585147,-2.6130998599643482
mp-18639,-2.7258437680569334,-2.7757976357017164
mp-686614,-2.6420664863622982,-2.7118488188096648
mp-760683,-3.0204548116588303,-3.1426273184530555
mp-759958,-3.379871235376234,-3.2802357994887803
mp-770944,-4.394770396318364,-4.285465644963372
mp-695259,-2.576755273194486,-2.851189584868745
mp-686697,-2.7055353171811043,-2.621211453266329
mp-29592,-3.4306342843128053,-3.416730173511925
mp-707960,-2.8601231169486137,-3.232217638068335
mp-554344,-4.117515307358242,-3.611638887777663
mp-675539,-2.8794283720829057,-2.9363845220151488
mp-541582,-2.187755771422652,-2.156598872837245
mp-775785,-2.5686373619501164,-2.522468109288883
mp-752692,-2.4449063978145773,-2.5845195320633256
mp-690136,-3.4659827831593155,-3.4030862115587532
mp-768871,-2.47625444319897,-2.6492806970476175
mp-695452,-3.4989503282048604,-3.990779292651893
mp-696138,-3.4190830032370036,-3.2995783377801273
mp-677042,-2.651696500258361,-2.5079036907775456
mp-779738,-2.643975482236151,-2.6553495059715893
mp-707311,-3.271651900394882,-3.5073541541378193
mp-673669,-4.0405149948789925,-3.674468025907483
mp-560658,-2.3819526355455265,-2.7632136317492613
mp-27184,-2.300162880799101,-2.6099501062021315
mp-625641,-3.000437555115141,-3.3146500052822363
mp-558087,-3.175878723837069,-3.6203060030685026
