Sample Name,True Value,Predicted Value
mp-721293,-2.079877039392146,-2.0571694734554753
mp-644852,-2.11975862453528,-2.1675338631894467
mp-779742,-2.096367863533421,-2.0705096901624485
mp-754369,-1.9914001260453345,-2.0023143858501182
mp-19146,-2.1438759794070834,-2.181827315394962
mp-542199,-1.9788109905297508,-1.9255861404303911
mp-680571,-2.841639619158863,-2.8319121292942664
mp-560863,-2.4584216295817325,-2.437483261784185
mp-21497,-2.0579922944357243,-2.0071593037035473
mp-735556,-4.163720202024591,-3.737135410260929
mp-561190,-3.0501257079790296,-2.808293719965208
mp-759390,-2.70114845167172,-2.327779624876586
mp-780125,-3.120908135951685,-2.9777204076597212
mp-767417,-2.0634866098590985,-2.077329902882207
mp-27576,-2.1897679525979905,-2.1632776116629837
mp-760170,-2.340084465221817,-2.208685375652437
mp-555288,-2.552843054737563,-2.5151672746798837
mp-37947,-2.4497725033561615,-2.4576767435930127
mp-557251,-2.1243604678019694,-1.9943104917454015
mp-541996,-2.309804540421132,-2.111542446810936
mp-504751,-2.0579922944357243,-2.0204382580800924
mp-622086,-2.3027712674545198,-2.2262609028971347
mp-585241,-2.9100973606016476,-2.8813902597696632
mp-770128,-2.057000753643397,-2.047228733323274
mp-558277,-2.2765449026811693,-2.3209554617398305
mp-754326,-1.950782248434136,-2.04924023085126
mp-10552,-2.099633253397825,-2.121966671383081
mp-557183,-1.9956789269962798,-2.0189690768300266
mp-21723,-2.0404819567060963,-2.167223412088398
mp-777595,-2.665547656438102,-3.0664851967358366
mp-769604,-3.5436445967153087,-3.071861782379327
mp-767297,-3.03386155356527,-2.8229606051709855
mp-696089,-2.052076722735352,-2.069757320171819
mp-554076,-2.120904521593497,-2.0474961764298483
mp-556865,-2.0746882700525697,-2.126990112925152
mp-624688,-2.1129460163012648,-1.945724837294638
mp-26875,-2.066007189907172,-2.0601656619052746
mp-558198,-2.0629842444523248,-2.065187847134998
mp-27723,-3.2111298272173547,-2.9530786970686003
mp-779389,-2.3045189369160326,-2.2653208942424934
mp-770558,-2.69680545547098,-2.5149698302801267
mp-690866,-2.7121998370447717,-2.493677400150124
mp-621953,-3.067022725343977,-3.0857290012991894
mp-555797,-1.939302424353244,-1.9842082158037413
mp-752405,-2.092589015245382,-2.084721319895777
mp-643277,-2.0629842444523248,-2.0610103847320658
mp-551267,-2.058986104231683,-2.0638630725350775
mp-767641,-2.5287093160489755,-2.7871369969409105
mp-561065,-2.6003274901815203,-2.5080138042812834
mp-11692,-1.931814397834383,-1.8864256874718865
mp-765640,-2.0990873139174253,-2.5845661975333387
mp-768385,-2.488117574404507,-2.897950490737248
mp-29878,-2.86328165202857,-2.8586959103169653
mp-3470,-2.0078888215786614,-2.022831588900698
mp-35171,-1.779892095136266,-1.732392918158805
mp-561467,-2.046724001537033,-2.0830796860810983
mp-543045,-1.9281182506323962,-1.992776162499953
mp-770910,-2.5543968866290996,-2.738657448500493
mp-849230,-2.087778315100694,-2.0535847632742823
mp-675801,-2.358526583078493,-2.4469274270897654
mp-779622,-2.055517673461657,-2.0716470635422413
mp-559204,-2.344862237580471,-2.3401730374643503
mp-23127,-1.8728954288703108,-1.916240907814536
mp-572833,-2.114639175841505,-2.3487288152931254
mp-567998,-2.563838466577023,-2.333985015299811
mp-761686,-2.44129226879677,-2.2699936084296115
mp-690824,-2.3861589176749294,-2.7570524400423606
mp-573658,-2.033858595655408,-2.031759199448814
mp-676300,-2.322393685668825,-2.2436937108740618
mp-554740,-2.0213633713342953,-1.9848887139568836
mp-680185,-2.137869038591049,-2.253611667985178
mp-25975,-2.108462932251956,-2.1235325035923296
mp-690708,-2.0584889148332484,-2.031813981155002
mp-557880,-2.0496354868141893,-2.090589728313977
mp-540554,-2.34198927114587,-2.223011132093341
mp-554646,-3.701162200959024,-3.164807147112306
mp-754725,-3.675731953112816,-3.716921474779593
mp-647366,-2.7772853493998477,-2.5857581342150717
mp-14901,-1.9746944217983378,-2.0121259221780794
mp-649177,-4.440177131323144,-3.839552688113845
mp-16961,-1.958607591369304,-1.9332819393144753
mp-540742,-2.218245127489773,-2.2497259060957298
mp-675419,-1.8996296962747796,-1.915903861798979
mp-770646,-2.1001798808794354,-2.3137409790766106
mp-6467,-2.74714866736163,-2.8524380196919337
mp-28672,-3.767021668500592,-3.8715873997195467
mp-540615,-3.1390675664325447,-2.9025195502206222
mp-625632,-2.041436451440324,-2.010842869960112
mp-554808,-2.6925054595697606,-2.5173065284634717
mp-776074,-2.0362125034415794,-2.008541772792815
mp-773894,-2.1106986892661603,-2.0785432037425005
mp-626550,-2.876150644766446,-2.75328938703096
mp-769319,-2.422509004249785,-2.6679496220855508
mp-557538,-4.821224428247895,-4.905682420735965
mp-677055,-2.0074467912637286,-2.040637595732931
mp-770290,-2.114639175841505,-2.275664318604524
mp-770693,-2.4907984191964925,-2.499261276845747
mp-30130,-2.026872469410904,-2.040456342197597
mp-662721,-3.012783900867488,-3.1161770926920678
mp-559554,-2.4436983434623127,-2.27286971297488
mp-760655,-2.0920518537803074,-2.1263382670766626
mp-669333,-1.982966953313692,-2.021051413131833
mp-758635,-3.585038344701145,-4.887627773978245
mp-763425,-2.6736655729935817,-2.3330012833051192
mp-769347,-2.1354893343091295,-2.1284156214506478
mp-649950,-2.575119505881718,-2.5718772048684215
mp-720515,-2.372634859996198,-2.4122201539658312
mp-770237,-1.9914001260453345,-2.601706469275309
mp-757303,-2.0343283580110962,-2.0100438020280955
mp-556339,-1.906578560166309,-2.0503260171365234
mp-5942,-1.9706165061179783,-1.9715353718352433
mp-562517,-2.030584414186966,-2.017911297804707
mp-738695,-4.254979888804987,-3.9144864442425726
mp-5733,-2.0052433626986286,-2.0312796111888107
mp-863076,-2.161151349588828,-2.0672176520303527
mp-755492,-2.5346181901181573,-2.4308423019160887
mp-721712,-2.095284833588132,-2.0525968348924675
mp-554876,-3.3089246996151624,-3.048639318439807
mp-768097,-2.4168020197504307,-2.8728814092731594
mp-707071,-2.5451562066895113,-2.603951349813254
mp-777477,-2.663541666952201,-3.236403133800046
mp-708969,-3.393626159969583,-3.1237297504043338
mp-674531,-2.0000003040062437,-1.9493020541072381
mp-559573,-3.6736784791488852,-3.648710114009945
mp-552056,-2.421361592127752,-2.246481873762438
mp-720245,-2.0574962410391078,-2.0573723850714054
mp-560077,-2.402305581692944,-2.42675931880566
mp-781016,-2.8538741354778363,-3.2481066550299404
mp-755526,-2.505846380379738,-2.237128889832813
mp-767952,-1.9625737809048023,-1.989842142415336
mp-754665,-2.0716045064979514,-2.2000683667205543
mp-779257,-2.050610334580064,-2.0369578532986883
mp-762279,-2.7304886904446755,-2.5379820332336767
mp-559291,-2.943097815728693,-2.5849529749902858
mp-27926,-2.5316537040357123,-2.8542777860382422
mp-3584,-2.1917894997936274,-2.2013766537116095
mp-654301,-2.72353980450106,-2.581062863066431
mp-556346,-2.4294578772215676,-2.329917957708739
mp-757793,-2.515701157742578,-2.5316363693496973
mp-706912,-2.057000753643397,-2.053294352012142
mp-573150,-1.958607591369304,-2.002896398853067
mp-756876,-2.067019532733094,-2.09366102007571
mp-27628,-2.2196831921564075,-2.016513787249492
mp-676975,-1.9625737809048023,-2.3829407432868557
mp-24038,-3.7189825498433735,-3.6297934723852245
mp-560512,-2.2588489527356264,-2.162594488797442
mp-600220,-3.0545348617952808,-2.941772107022321
mp-772640,-2.1687707543868644,-2.1630778302662574
mp-1154,-1.939302424353244,-2.0413046183864267
mp-7657,-1.958607591369304,-1.9497903813345145
mp-771804,-2.372634859996198,-2.3838316375534463
mp-1582,-2.0893759684720736,-2.1000685646075206
mp-556281,-2.978813596306197,-2.862564538844752
mp-560280,-3.096913813093342,-3.441261781971231
mp-17979,-2.016825244014811,-2.033464255815492
mp-540996,-2.046240646160462,-2.059348646258542
mp-777292,-3.469809269825258,-3.2457070165002433
mp-759874,-2.0371576501614963,-2.0941896453067064
mp-621924,-2.0649972020850886,-2.0687358690289326
mp-772272,-2.89279240505444,-2.8287066293378054
mp-768736,-2.0634866098590985,-2.239527051064878
mp-554263,-2.0486628210517406,-2.03805322226431
mp-721876,-2.0315173778884423,-2.0486932634965362
mp-754494,-3.7258583218402848,-3.9402070875859265
mp-770271,-3.6882609688208703,-4.313554192759906
mp-560919,-2.146302213779112,-2.2711612541735793
mp-42089,-5.208098920489245,-4.52036524056891
mp-27748,-2.603801873909899,-2.549032425232217
mp-568773,-2.838634094599113,-2.650355757533838
mp-780402,-2.8860589865150468,-2.7919054662953715
mp-4556,-2.083020321046327,-2.0915668679126753
mp-28899,-1.7495801687899983,-1.8604215408463751
mp-27300,-1.7189667921655463,-1.4543138584627937
mp-554508,-2.0584889148332484,-2.0987539468593304
mp-547017,-2.033389341300488,-2.0323861892628705
