    0.6729164790E+01   -0.3193553554E+00   -0.3547254401E+00   -0.3151163375E+00    0.3250707874E+00    0.3924564565E+00   -0.4922317546E+00    0.3560786438E+00   -0.2479509564E-01    0.3250492432E+00    0.3930905647E+00
    0.6060697840E+01    0.6636843613E+00    0.7776961837E+00    0.6584166046E+00   -0.6931596483E+00   -0.5817009774E+00    0.9620500589E+00   -0.6285421333E+00    0.5986048565E+00   -0.7198545680E+00    0.5700958931E+00
    0.6432969291E+01    0.5963619635E+00    0.3515253652E+00    0.3875496045E+00   -0.1255441573E+00   -0.2396667338E+00    0.5654788411E+00   -0.1595357377E+00    0.4666353201E+00   -0.2710818351E+00    0.4934843380E+00
    0.6158362492E+01    0.8018984002E+00    0.9465071744E+00    0.8066003476E+00   -0.8334939581E+00   -0.7451298170E+00    0.1161648497E+01   -0.7880941961E+00    0.6928566188E+00   -0.9002685425E+00    0.5983207885E+00
    0.4960946196E+01    0.4818455894E-01    0.5317368733E-01    0.4606608827E-01   -0.4756090607E-01    0.3856553938E-01    0.7023497138E-01   -0.2869928511E-02    0.2180525945E+00   -0.4818694498E-01    0.4584969518E+00
    0.6017033339E+01    0.7299485189E+00    0.8628379775E+00    0.7310542980E+00   -0.7663412740E+00   -0.6596314347E+00    0.1061494970E+01   -0.7058088409E+00    0.6432752402E+00   -0.8064211628E+00    0.5839523675E+00
    0.6613841822E+01   -0.5877579337E+00   -0.6717211955E+00   -0.6146704633E+00    0.6282850100E+00    0.6817336567E+00   -0.9822300936E+00    0.6501902277E+00   -0.2369225386E+00    0.6282847636E+00    0.3344171440E+00
    0.5950851459E+01   -0.1548357920E+00   -0.1707821462E+00   -0.1498189935E+00    0.1555826088E+00    0.2311981317E+00   -0.2313974675E+00    0.1924213953E+00    0.8831575510E-01    0.1554625758E+00    0.4233418747E+00
    0.6041392685E+01    0.5075607194E+00    0.5812057937E+00    0.4935115008E+00   -0.5200740288E+00   -0.4103385030E+00    0.7301584399E+00   -0.4566662370E+00    0.4985772389E+00   -0.5309910007E+00    0.5392618935E+00
    0.6911690159E+01    0.1253932137E+00    0.1387521508E+00    0.1197098285E+00   -0.1246103881E+00   -0.3434458355E-01    0.1816380679E+00   -0.7672418476E-01    0.2656407588E+00   -0.1256869929E+00    0.4716565766E+00
    0.6103803721E+01    0.6772219162E+00    0.7951403871E+00    0.6731812472E+00   -0.7083063436E+00   -0.5973660640E+00    0.9824263909E+00   -0.6441469203E+00    0.6076071583E+00   -0.7372423900E+00    0.5728998282E+00
    0.6264817823E+01    0.4840373013E+00    0.5525386189E+00    0.4695073377E+00   -0.4946070327E+00   -0.3857864885E+00    0.6958298815E+00   -0.4319340448E+00    0.4839652930E+00   -0.5041627254E+00    0.5348413492E+00
    0.5245512668E+01   -0.6301957563E+00   -0.7251276457E+00   -0.6680319359E+00    0.6818053880E+00    0.7327883450E+00   -0.1072452264E+01    0.7022120540E+00   -0.2751484630E+00    0.6818053073E+00    0.3229253047E+00
    0.5708420900E+01    0.4188977607E+00    0.4743811945E+00    0.4039910974E+00   -0.4250286494E+00   -0.3191345180E+00    0.6014722271E+00   -0.3647149370E+00    0.4439001853E+00   -0.4316198517E+00    0.5228490914E+00
    0.3029383778E+01    0.6689210244E+00    0.7844412269E+00    0.6641206257E+00   -0.6990232574E+00   -0.5877441911E+00    0.9699308537E+00   -0.6345653927E+00    0.6020797645E+00   -0.7265607024E+00    0.5711782902E+00
    0.6029383778E+01    0.8333908321E+00    0.9605058637E+00    0.8270454898E+00   -0.8363567299E+00   -0.7737319464E+00    0.1185661847E+01   -0.8111066732E+00    0.7120347943E+00   -0.9277821915E+00    0.6013956168E+00
    0.5850033258E+01    0.8333908321E+00    0.9605058637E+00    0.8270454898E+00   -0.8363567299E+00   -0.7737319464E+00    0.1185661847E+01   -0.8111066732E+00    0.7120347943E+00   -0.9277821915E+00    0.6013956168E+00
    0.6049218023E+01    0.6396453515E+00    0.7468115530E+00    0.6323639160E+00   -0.6662145946E+00   -0.5542250739E+00    0.9259209779E+00   -0.6011111215E+00    0.5827694523E+00   -0.6893960573E+00    0.5651659306E+00
    0.5746634199E+01    0.8333908321E+00    0.9605058637E+00    0.8270454898E+00   -0.8363567299E+00   -0.7737319464E+00    0.1185661847E+01   -0.8111066732E+00    0.7120347943E+00   -0.9277821915E+00    0.6013956168E+00
    0.5624282096E+01    0.8333908321E+00    0.9605058637E+00    0.8270454898E+00   -0.8363567299E+00   -0.7737319464E+00    0.1185661847E+01   -0.8111066732E+00    0.7120347943E+00   -0.9277821915E+00    0.6013956168E+00
    0.6212187604E+01    0.7764842576E+00    0.9197522917E+00    0.7813000594E+00   -0.8132711715E+00   -0.7155170393E+00    0.1128730447E+01   -0.7602129198E+00    0.6754131931E+00   -0.8681997020E+00    0.5935716464E+00
    0.5863917377E+01    0.6057466213E+00    0.7035831785E+00    0.5960286561E+00   -0.6282878916E+00   -0.5162035959E+00    0.8751899096E+00   -0.5630505767E+00    0.5607427233E+00   -0.6473477826E+00    0.5583282090E+00
    0.5786041210E+01    0.6772219162E+00    0.7951403871E+00    0.6731812472E+00   -0.7083063436E+00   -0.5973660640E+00    0.9824263909E+00   -0.6441469203E+00    0.6076071583E+00   -0.7372423900E+00    0.5728998282E+00
    0.5999565488E+01    0.8375060002E+00    0.9555233724E+00    0.8256912727E+00   -0.8289708569E+00   -0.7740969149E+00    0.1182837377E+01   -0.8095324689E+00    0.7134453262E+00   -0.9264506837E+00    0.6007194239E+00
    0.5866287339E+01    0.8375060002E+00    0.9555233724E+00    0.8256912727E+00   -0.8289708569E+00   -0.7740969149E+00    0.1182837377E+01   -0.8095324689E+00    0.7134453262E+00   -0.9264506837E+00    0.6007194239E+00
    0.4961421094E+01    0.7299485189E+00    0.8628379775E+00    0.7310542980E+00   -0.7663412740E+00   -0.6596314347E+00    0.1061494970E+01   -0.7058088409E+00    0.6432752402E+00   -0.8064211628E+00    0.5839523675E+00
    0.5419955748E+01    0.8333908321E+00    0.9605058637E+00    0.8270454898E+00   -0.8363567299E+00   -0.7737319464E+00    0.1185661847E+01   -0.8111066732E+00    0.7120347943E+00   -0.9277821915E+00    0.6013956168E+00
    0.6451786436E+01    0.6906438734E+00    0.8124458008E+00    0.6878748505E+00   -0.7232690793E+00   -0.6130331772E+00    0.1002628352E+01   -0.6597232745E+00    0.6165950488E+00   -0.7546445275E+00    0.5756972110E+00
    0.5541579244E+01    0.7593029723E+00    0.8994159314E+00    0.7630419045E+00   -0.7968439061E+00   -0.6949126686E+00    0.1104503680E+01   -0.7403231580E+00    0.6635099649E+00   -0.8455172863E+00    0.5900840147E+00
    0.5585460730E+01    0.5732734915E+00    0.6626213638E+00    0.5616829369E+00   -0.5921798198E+00   -0.4805301703E+00    0.8268989945E+00   -0.5272585425E+00    0.5399398564E+00   -0.6080167065E+00    0.5519046968E+00
    0.5527629901E+01    0.8388959122E+00    0.8973107991E+00    0.7914200456E+00   -0.7617450762E+00   -0.7438847543E+00    0.1132479872E+01   -0.7680854995E+00    0.7038780125E+00   -0.8824153680E+00    0.5911343691E+00
    0.6431363764E+01   -0.2538886636E+00   -0.2809839358E+00   -0.2482829657E+00    0.2567439449E+00    0.3273913334E+00   -0.3860415219E+00    0.2900257058E+00    0.2133245167E-01    0.2566988509E+00    0.4054239880E+00
    0.5532754379E+01    0.7390573520E+00    0.8743467244E+00    0.7410373693E+00   -0.7760319541E+00   -0.6705556772E+00    0.1074981585E+01   -0.7165411976E+00    0.6495307319E+00   -0.8185462236E+00    0.5858660921E+00
    0.5235528447E+01    0.5638469937E+00    0.6508198670E+00    0.5517966883E+00   -0.5817524391E+00   -0.4703035383E+00    0.8129412142E+00   -0.5169859792E+00    0.5339500072E+00   -0.5967641776E+00    0.5500626434E+00
    0.6021189299E+01    0.8333908321E+00    0.9605058637E+00    0.8270454898E+00   -0.8363567299E+00   -0.7737319464E+00    0.1185661847E+01   -0.8111066732E+00    0.7120347943E+00   -0.9277821915E+00    0.6013956168E+00
    0.5761175813E+01    0.6772219162E+00    0.7951403871E+00    0.6731812472E+00   -0.7083063436E+00   -0.5973660640E+00    0.9824263909E+00   -0.6441469203E+00    0.6076071583E+00   -0.7372423900E+00    0.5728998282E+00
    0.6498310554E+01   -0.3458738283E+00   -0.3848770574E+00   -0.3426908936E+00    0.3531855576E+00    0.4192484128E+00   -0.5363461479E+00    0.3832858608E+00   -0.4397696487E-01    0.3531699948E+00    0.3879489951E+00
    0.5996511672E+01   -0.5498204076E-01   -0.6058605731E-01   -0.5280528084E-01    0.5529851588E-01    0.1360167106E+00   -0.8103464097E-01    0.9589817416E-01    0.1531523326E+00    0.5501468677E-01    0.4408033296E+00
    0.3403120521E+01    0.6625027667E+00    0.7761748887E+00    0.6571308979E+00   -0.6918360176E+00   -0.5803402646E+00    0.9602721994E+00   -0.6271853711E+00    0.5978220604E+00   -0.7183449027E+00    0.5698520655E+00
    0.6426511261E+01    0.4009400401E+00    0.4531299068E+00    0.3861493143E+00   -0.4060797761E+00   -0.3010649520E+00    0.5756132852E+00   -0.3464751992E+00    0.4329353514E+00   -0.4120231691E+00    0.5196001185E+00
    0.6060697840E+01    0.7724540437E+00    0.9150915510E+00    0.7770698566E+00   -0.8095566755E+00   -0.7107024985E+00    0.1123143829E+01   -0.7555901146E+00    0.6726216658E+00   -0.8629161891E+00    0.5927657070E+00
    0.5949390007E+01    0.5075607194E+00    0.5812057937E+00    0.4935115008E+00   -0.5200740288E+00   -0.4103385030E+00    0.7301584399E+00   -0.4566662370E+00    0.4985772389E+00   -0.5309910007E+00    0.5392618935E+00
    0.5445604203E+01    0.6911178479E+00    0.8130567517E+00    0.6883945756E+00   -0.7237960233E+00   -0.6135888695E+00    0.1003341453E+01   -0.6602751239E+00    0.6169135929E+00   -0.7552619276E+00    0.5757962791E+00
    0.4103803721E+01    0.7209054354E+00    0.8513234530E+00    0.7211209180E+00   -0.7565812098E+00   -0.6488251347E+00    0.1048025601E+01   -0.6951611479E+00    0.6370903336E+00   -0.7944180744E+00    0.5820495029E+00
    0.6324282455E+01   -0.1756919008E+00   -0.1938843213E+00   -0.1703323507E+00    0.1767083794E+00    0.2512717736E+00   -0.2634429635E+00    0.2127848724E+00    0.7445833189E-01    0.1766095547E+00    0.4196287011E+00
    0.5220108088E+01    0.7201427239E+00    0.8503491218E+00    0.7202825653E+00   -0.7557527213E+00   -0.6479157643E+00    0.1046886673E+01   -0.6942638584E+00    0.6365699065E+00   -0.7934077240E+00    0.5818889879E+00
    0.2691965103E+01    0.6500983066E+00    0.7602224930E+00    0.6436648188E+00   -0.6779329315E+00   -0.5661191110E+00    0.9416191237E+00   -0.6129943543E+00    0.5896321636E+00   -0.7025744799E+00    0.5673016084E+00
    0.5352182518E+01    0.6103122703E+00    0.7093791153E+00    0.6008938900E+00   -0.6333849292E+00   -0.5212766499E+00    0.8820046506E+00   -0.5681345853E+00    0.5636899752E+00   -0.6529507178E+00    0.5592412228E+00
    0.4707570176E+01    0.7113464286E+00    0.8390845656E+00    0.7106119123E+00   -0.7461478159E+00   -0.6374534700E+00    0.1033725870E+01   -0.6839277842E+00    0.6305820352E+00   -0.7817819063E+00    0.5800384993E+00
    0.5931457871E+01    0.6772219162E+00    0.7951403871E+00    0.6731812472E+00   -0.7083063436E+00   -0.5973660640E+00    0.9824263909E+00   -0.6441469203E+00    0.6076071583E+00   -0.7372423900E+00    0.5728998282E+00
    0.6206825876E+01    0.6772219162E+00    0.7951403871E+00    0.6731812472E+00   -0.7083063436E+00   -0.5973660640E+00    0.9824263909E+00   -0.6441469203E+00    0.6076071583E+00   -0.7372423900E+00    0.5728998282E+00
    0.6012837225E+01    0.2806996799E-01    0.3096153366E-01    0.2685325825E-01   -0.2752057109E-01    0.5753993100E-01    0.4099359134E-01    0.1635615852E-01    0.2055328435E+00   -0.2806064816E-01    0.4550628758E+00
    0.5637489730E+01    0.6648220490E+00    0.7791611889E+00    0.6596550085E+00   -0.6944339140E+00   -0.5830121264E+00    0.9637619897E+00   -0.6298492897E+00    0.5993590079E+00   -0.7213093550E+00    0.5703308017E+00
    0.5392696953E+01    0.8321800809E+00    0.8584886672E+00    0.7655827740E+00   -0.7194306023E+00   -0.7174854265E+00    0.1096101888E+01   -0.7356237812E+00    0.6930516266E+00   -0.8476924572E+00    0.5843624111E+00
    0.6294466226E+01    0.3257643245E+00    0.3653873937E+00    0.3123070097E+00   -0.3277332673E+00   -0.2266004374E+00    0.4678740089E+00   -0.2712510733E+00    0.3872698208E+00   -0.3315587802E+00    0.5062188243E+00
    0.5944975908E+01   -0.1430174950E+00   -0.1577089308E+00   -0.1382389455E+00    0.1436448417E+00    0.2198584089E+00   -0.2133466265E+00    0.1809190014E+00    0.9611565648E-01    0.1435111577E+00    0.4254342215E+00
    0.6068185862E+01    0.6606423726E+00    0.7737801882E+00    0.6551076077E+00   -0.6897516444E+00   -0.5781999950E+00    0.9574733133E+00   -0.6250509243E+00    0.5965905129E+00   -0.7159705873E+00    0.5694684704E+00
    0.5564666064E+01    0.4355110924E+00    0.4941511527E+00    0.4205770705E+00   -0.4426460198E+00   -0.3359620148E+00    0.6254493087E+00   -0.3816951029E+00    0.4540713214E+00   -0.4498957893E+00    0.5258755483E+00
    0.6021189299E+01    0.6103122703E+00    0.7093791153E+00    0.6008938900E+00   -0.6333849292E+00   -0.5212766499E+00    0.8820046506E+00   -0.5681345853E+00    0.5636899752E+00   -0.6529507178E+00    0.5592412228E+00
    0.5821513528E+01    0.6772219162E+00    0.7951403871E+00    0.6731812472E+00   -0.7083063436E+00   -0.5973660640E+00    0.9824263909E+00   -0.6441469203E+00    0.6076071583E+00   -0.7372423900E+00    0.5728998282E+00
    0.5107209970E+01    0.5800216876E+00    0.6710947589E+00    0.5687832191E+00   -0.5996604014E+00   -0.4878859477E+00    0.8369078579E+00   -0.5346442810E+00    0.5442408445E+00   -0.6161166960E+00    0.5532295379E+00
    0.4592176757E+01    0.8321800809E+00    0.8584886672E+00    0.7655827740E+00   -0.7194306023E+00   -0.7174854265E+00    0.1096101888E+01   -0.7356237812E+00    0.6930516266E+00   -0.8476924572E+00    0.5843624111E+00
    0.5719331287E+01    0.7152954200E+00    0.8441474530E+00    0.7149536309E+00   -0.7504706048E+00   -0.6421444705E+00    0.1039639663E+01   -0.6885650117E+00    0.6332669661E+00   -0.7869949193E+00    0.5808690298E+00
    0.6877371346E+01   -0.1848757964E+00   -0.2040716359E+00   -0.1793987911E+00    0.1860369028E+00    0.2601382142E+00   -0.2776348541E+00    0.2217800987E+00    0.6831724314E-01    0.1859463528E+00    0.4179846240E+00
    0.4748188027E+01    0.8155246589E+00    0.9573697546E+00    0.8182404209E+00   -0.8402393781E+00   -0.7597138507E+00    0.1176246965E+01   -0.8011078908E+00    0.7018504261E+00   -0.9154499543E+00    0.6003834378E+00
    0.5817565370E+01    0.6133575991E+00    0.7132498583E+00    0.6041440306E+00   -0.6367870364E+00   -0.5246685548E+00    0.8865534370E+00   -0.5715329024E+00    0.5656590655E+00   -0.6566982191E+00    0.5598515819E+00
    0.5301029996E+01    0.5646715913E+00    0.6518505887E+00    0.5526600217E+00   -0.5826635322E+00   -0.4711959008E+00    0.8141610981E+00   -0.5178825406E+00    0.5344731534E+00   -0.5977456506E+00    0.5502233834E+00
    0.4376576957E+01    0.5900538019E+00    0.6837297009E+00    0.5793745405E+00   -0.6108045483E+00   -0.4988762733E+00    0.8518132232E+00   -0.5456742587E+00    0.5506557177E+00   -0.6282286991E+00    0.5552087404E+00
    0.5041392685E+01    0.8347409093E+00    0.9594075995E+00    0.8269209050E+00   -0.8345436029E+00   -0.7741284480E+00    0.1185204493E+01   -0.8109631760E+00    0.7125887193E+00   -0.9277462801E+00    0.6012605674E+00
    0.5408239965E+01    0.2287298202E+00    0.2545693002E+00    0.2185222512E+00   -0.2285546282E+00   -0.1326674395E+00    0.3294213982E+00   -0.1762543019E+00    0.3285301646E+00   -0.2306682490E+00    0.4893443408E+00
    0.5580924976E+01    0.6075450978E+00    0.7058652431E+00    0.5979440723E+00   -0.6302951716E+00   -0.5182002083E+00    0.8778736231E+00   -0.5650516925E+00    0.5619029976E+00   -0.6495526593E+00    0.5586875646E+00
    0.5522444234E+01    0.7585694840E+00    0.8985244606E+00    0.7622516170E+00   -0.7961126303E+00   -0.6940300484E+00    0.1103448930E+01   -0.7394657185E+00    0.6630021378E+00   -0.8445422089E+00    0.5899326673E+00
    0.6431363764E+01   -0.3458738283E+00   -0.3848770574E+00   -0.3426908936E+00    0.3531855576E+00    0.4192484128E+00   -0.5363461479E+00    0.3832858608E+00   -0.4397696487E-01    0.3531699948E+00    0.3879489951E+00
    0.6550228353E+01    0.5732734915E+00    0.6626213638E+00    0.5616829369E+00   -0.5921798198E+00   -0.4805301703E+00    0.8268989945E+00   -0.5272585425E+00    0.5399398564E+00   -0.6080167065E+00    0.5519046968E+00
    0.5271841607E+01   -0.1114290755E-01   -0.1228258669E-01   -0.1067696752E-01    0.1155287313E-01    0.9455132176E-01   -0.1633942307E-01    0.5386517436E-01    0.1809497341E+00    0.1115143197E-01    0.4483501814E+00
    0.5711807229E+01    0.2760674435E+00    0.3083314406E+00    0.2641034843E+00   -0.2767012713E+00   -0.1782389945E+00    0.3969346622E+00   -0.2223545567E+00    0.3571886528E+00   -0.2795359061E+00    0.4975316685E+00
    0.6790988475E+01    0.5732734915E+00    0.6626213638E+00    0.5616829369E+00   -0.5921798198E+00   -0.4805301703E+00    0.8268989945E+00   -0.5272585425E+00    0.5399398564E+00   -0.6080167065E+00    0.5519046968E+00
    0.5575187845E+01    0.5800216876E+00    0.6710947589E+00    0.5687832191E+00   -0.5996604014E+00   -0.4878859477E+00    0.8369078579E+00   -0.5346442810E+00    0.5442408445E+00   -0.6161166960E+00    0.5532295379E+00
    0.6082785370E+01    0.2460343638E+00    0.2741621221E+00    0.2351529574E+00   -0.2461079634E+00   -0.1492776439E+00    0.3541026292E+00   -0.1930597336E+00    0.3390112748E+00   -0.2484633058E+00    0.4923288894E+00
    0.6056904851E+01   -0.4100502926E+00   -0.4586828744E+00   -0.4108689332E+00    0.4225157821E+00    0.4853569762E+00   -0.6462120430E+00    0.4504425320E+00   -0.9175972849E-01    0.4225092200E+00    0.3750709093E+00
    0.6283301229E+01   -0.3458738283E+00   -0.3848770574E+00   -0.3426908936E+00    0.3531855576E+00    0.4192484128E+00   -0.5363461479E+00    0.3832858608E+00   -0.4397696487E-01    0.3531699948E+00    0.3879489951E+00
    0.6421603927E+01   -0.3458738283E+00   -0.3848770574E+00   -0.3426908936E+00    0.3531855576E+00    0.4192484128E+00   -0.5363461479E+00    0.3832858608E+00   -0.4397696487E-01    0.3531699948E+00    0.3879489951E+00
    0.6478566496E+01   -0.3458738283E+00   -0.3848770574E+00   -0.3426908936E+00    0.3531855576E+00    0.4192484128E+00   -0.5363461479E+00    0.3832858608E+00   -0.4397696487E-01    0.3531699948E+00    0.3879489951E+00
    0.6356025857E+01   -0.3458738283E+00   -0.3848770574E+00   -0.3426908936E+00    0.3531855576E+00    0.4192484128E+00   -0.5363461479E+00    0.3832858608E+00   -0.4397696487E-01    0.3531699948E+00    0.3879489951E+00
    0.6517195898E+01   -0.3458738283E+00   -0.3848770574E+00   -0.3426908936E+00    0.3531855576E+00    0.4192484128E+00   -0.5363461479E+00    0.3832858608E+00   -0.4397696487E-01    0.3531699948E+00    0.3879489951E+00
    0.6056904851E+01    0.2460343638E+00    0.2741621221E+00    0.2351529574E+00   -0.2461079634E+00   -0.1492776439E+00    0.3541026292E+00   -0.1930597336E+00    0.3390112748E+00   -0.2484633058E+00    0.4923288894E+00
    0.6514547753E+01   -0.4581436661E+00   -0.5149198530E+00   -0.4635451888E+00    0.4759088255E+00    0.5362997125E+00   -0.7319116212E+00    0.5022184232E+00   -0.1289964850E+00    0.4759056766E+00    0.3649239249E+00
    0.6320146286E+01   -0.1806329210E+00   -0.1993640207E+00   -0.1752075389E+00    0.1817251454E+00    0.2560398473E+00   -0.2710720176E+00    0.2176221441E+00    0.7115740760E-01    0.1816308488E+00    0.4187448850E+00
    0.5718501689E+01    0.6264681551E+00    0.7299561484E+00    0.6181816907E+00   -0.6514521627E+00   -0.5393466165E+00    0.9061655032E+00   -0.5862297724E+00    0.5741667619E+00   -0.6729269245E+00    0.5624918116E+00
    0.5797267541E+01    0.4909629503E+00    0.5609532544E+00    0.4765541350E+00   -0.5020857522E+00   -0.3929861924E+00    0.7059213779E+00   -0.4391883964E+00    0.4882581373E+00   -0.5120238691E+00    0.5361374896E+00
    0.6459392488E+01    0.1253932137E+00    0.1387521508E+00    0.1197098285E+00   -0.1246103881E+00   -0.3434458355E-01    0.1816380679E+00   -0.7672418476E-01    0.2656407588E+00   -0.1256869929E+00    0.4716565766E+00
    0.6424881637E+01   -0.3458738283E+00   -0.3848770574E+00   -0.3426908936E+00    0.3531855576E+00    0.4192484128E+00   -0.5363461479E+00    0.3832858608E+00   -0.4397696487E-01    0.3531699948E+00    0.3879489951E+00
    0.4790988475E+01    0.5264695467E+00    0.6044294726E+00    0.5129537269E+00   -0.5406788871E+00   -0.4302829809E+00    0.7578639543E+00   -0.4767432903E+00    0.5103909930E+00   -0.5528279179E+00    0.5428538077E+00
    0.6431363764E+01   -0.3458738283E+00   -0.3848770574E+00   -0.3426908936E+00    0.3531855576E+00    0.4192484128E+00   -0.5363461479E+00    0.3832858608E+00   -0.4397696487E-01    0.3531699948E+00    0.3879489951E+00
    0.6480006943E+01   -0.3458738283E+00   -0.3848770574E+00   -0.3426908936E+00    0.3531855576E+00    0.4192484128E+00   -0.5363461479E+00    0.3832858608E+00   -0.4397696487E-01    0.3531699948E+00    0.3879489951E+00
    0.6298853076E+01   -0.3458738283E+00   -0.3848770574E+00   -0.3426908936E+00    0.3531855576E+00    0.4192484128E+00   -0.5363461479E+00    0.3832858608E+00   -0.4397696487E-01    0.3531699948E+00    0.3879489951E+00
    0.6484299839E+01   -0.3458738283E+00   -0.3848770574E+00   -0.3426908936E+00    0.3531855576E+00    0.4192484128E+00   -0.5363461479E+00    0.3832858608E+00   -0.4397696487E-01    0.3531699948E+00    0.3879489951E+00
    0.6423245874E+01    0.1253932137E+00    0.1387521508E+00    0.1197098285E+00   -0.1246103881E+00   -0.3434458355E-01    0.1816380679E+00   -0.7672418476E-01    0.2656407588E+00   -0.1256869929E+00    0.4716565766E+00
    0.6322219295E+01    0.1253932137E+00    0.1387521508E+00    0.1197098285E+00   -0.1246103881E+00   -0.3434458355E-01    0.1816380679E+00   -0.7672418476E-01    0.2656407588E+00   -0.1256869929E+00    0.4716565766E+00
    0.3201397124E+01   -0.4507370479E-01   -0.4966947297E-01   -0.4326438606E-01    0.4540193811E-01    0.1266332240E+00   -0.6635148916E-01    0.8638532379E-01    0.1594665486E+00    0.4509451741E-01    0.4425138764E+00
    0.6315970345E+01    0.1253932137E+00    0.1387521508E+00    0.1197098285E+00   -0.1246103881E+00   -0.3434458355E-01    0.1816380679E+00   -0.7672418476E-01    0.2656407588E+00   -0.1256869929E+00    0.4716565766E+00
    0.6553883027E+01    0.1253932137E+00    0.1387521508E+00    0.1197098285E+00   -0.1246103881E+00   -0.3434458355E-01    0.1816380679E+00   -0.7672418476E-01    0.2656407588E+00   -0.1256869929E+00    0.4716565766E+00
    0.5802089258E+01    0.7431425905E+00    0.8794704196E+00    0.7455026368E+00   -0.7803220815E+00   -0.6754650666E+00    0.1080996381E+01   -0.7213525145E+00    0.6523439238E+00   -0.8239909140E+00    0.5867222835E+00
    0.6540329475E+01    0.1253932137E+00    0.1387521508E+00    0.1197098285E+00   -0.1246103881E+00   -0.3434458355E-01    0.1816380679E+00   -0.7672418476E-01    0.2656407588E+00   -0.1256869929E+00    0.4716565766E+00
    0.4143014800E+01    0.8412078191E+00    0.9387244408E+00    0.8171116438E+00   -0.8082912597E+00   -0.7679364185E+00    0.1169525239E+01   -0.7993812184E+00    0.7125680216E+00   -0.9158938599E+00    0.5980941727E+00
    0.4170261715E+01    0.7062467802E+00    0.8325351827E+00    0.7050060298E+00   -0.7405427565E+00   -0.6314105888E+00    0.1026078204E+01   -0.6779478796E+00    0.6271227248E+00   -0.7750662232E+00    0.5789668317E+00
    0.5768638101E+01    0.7909876134E+00    0.9357176325E+00    0.7961108430E+00   -0.8256471780E+00   -0.7326385284E+00    0.1148126876E+01   -0.7764800929E+00    0.6854218902E+00   -0.8868599742E+00    0.5963733553E+00
    0.6463892989E+01   -0.3458738283E+00   -0.3848770574E+00   -0.3426908936E+00    0.3531855576E+00    0.4192484128E+00   -0.5363461479E+00    0.3832858608E+00   -0.4397696487E-01    0.3531699948E+00    0.3879489951E+00
    0.6390935107E+01   -0.3458738283E+00   -0.3848770574E+00   -0.3426908936E+00    0.3531855576E+00    0.4192484128E+00   -0.5363461479E+00    0.3832858608E+00   -0.4397696487E-01    0.3531699948E+00    0.3879489951E+00
    0.6873901598E+01    0.6043081906E+00    0.7017589537E+00    0.5944976991E+00   -0.6266829592E+00   -0.5146083141E+00    0.8730441353E+00   -0.5614515205E+00    0.5598153718E+00   -0.6455863632E+00    0.5580410694E+00
    0.5715167358E+01    0.3529167282E+00    0.3968643804E+00    0.3388336949E+00   -0.3558586407E+00   -0.2532944907E+00    0.5067088399E+00   -0.2982272728E+00    0.4037298189E+00   -0.3603511281E+00    0.5110146013E+00
