Sample Name,True Value,Predicted Value
mp-8255,-2.732829915,-2.7962798180472554
mp-675219,-2.671621824,-2.774292456488702
mp-27926,-3.570259021,-3.4544957852938376
mp-765640,-2.681938127,-2.8628959109994656
mp-24074,-2.423659456,-2.5062798548598897
mp-28255,-2.270835777,-2.2851223178671636
mp-775393,-3.274094082,-3.345953301553643
mp-27425,-2.958610079,-3.121168572606584
mp-38125,-2.688247622,-2.736579776463779
mp-555013,-3.009664253,-2.610988024867392
mp-759207,-2.917217142,-2.8467515474172354
mp-17146,-2.95467976,-2.7429825832089922
mp-12958,-2.709966948,-2.747679576831013
mp-687091,-2.899631868,-3.117588237639073
mp-677526,-3.585038345,-3.4575596172166785
mp-555541,-2.920821287,-2.8431832202815612
mp-30308,-3.576765598,-3.587555151809177
mp-27342,-2.649753339,-2.953254106301487
mp-24523,-4.387290297,-4.47233470221596
mp-703393,-2.821025066,-2.905401416336692
mp-647867,-3.35952552,-3.227363661770857
mp-557802,-3.70775944,-3.5304002332051394
mp-568803,-2.103474169,-2.054056012718291
mp-756545,-2.411169058,-2.4311058305623483
mp-756273,-3.07263323,-3.100339352132402
mp-756951,-3.086189855,-2.973695786976688
mp-22216,-2.928120569,-3.046063031539411
mp-680167,-3.634525119,-3.3721843301572827
mp-558192,-3.681951281,-3.4726594298197972
mp-767265,-3.243369216,-3.2682634811458344
mp-1413,-1.643974277,-1.4732529128371736
mp-21723,-2.448550856,-2.720359942895631
mp-569679,-2.306273666,-2.2108677371853878
mp-27353,-5.057843072,-3.9630360021705897
mp-708961,-3.094207896,-3.4000099081514823
mp-6245,-2.774692528,-3.2472961316060114
mp-766597,-1.943095416,-2.5413756683984423
mp-675492,-2.337242829,-2.69524433387779
mp-767636,-1.838632208,-2.2077270756748106
mp-849265,-2.610835157,-2.617521691149758
mp-12334,-3.069054533,-2.9112147033647573
mp-541361,-2.962576291,-2.9723233288930326
mp-698410,-3.375725125,-3.0983966392635196
mp-24356,-3.082498166,-2.9674259962662655
mp-744534,-2.850783043,-3.213690984013631
mp-673633,-2.806877351,-2.9219308987145913
mp-866267,-2.45469375,-2.493220005175592
mp-560649,-2.468521977,-2.3552142788916934
mp-557758,-2.920821287,-2.8657551109216306
mp-29331,-3.560678361,-3.4927489832694043
mp-10731,-2.790486862,-2.6512000734172796
mp-16253,-2.316053498,-2.1590732605176433
mp-554665,-3.019999811,-3.026990213996869
mp-19134,-2.913642661,-3.211643124731851
mp-27722,-2.525784756,-2.755308067436266
mp-541393,-2.62342432,-3.1901331611646144
mp-776911,-2.96657906,-2.847457761134074
mp-647342,-4.796070062,-4.463884761627137
mp-560889,-2.823910768,-3.074902481629071
mp-6726,-3.533142756,-3.3065517769472907
mp-675250,-3.607315355,-3.954398882885516
mp-560821,-3.01592612,-3.257519262371391
mp-15511,-2.320572739,-2.4414855681366765
mp-754075,-3.694663681,-3.0837953966927265
mp-639705,-2.787814261,-3.099675875089025
mp-554704,-2.387216884,-2.498677683025014
mp-3980,-3.33630567,-3.2932984338776436
mp-978,-2.519994064,-2.0581255602822504
mp-770880,-2.943097816,-2.9221381188189266
mp-553880,-3.017731934,-2.8524919490884035
mp-703348,-3.705549206,-3.2511535871950015
mp-778969,-3.607315355,-3.0631525660201633
mp-696085,-3.448558542,-3.245066331864958
mp-17288,-3.121482225,-2.9830534573387344
mp-5853,-2.761955654,-2.618874774234501
mp-14901,-3.309810124,-3.3779442491114233
mp-766343,-2.381952636,-2.878660293131995
mp-752514,-2.562250547,-2.3242095958431066
mp-568986,-2.688247622,-2.959086924787225
mp-722189,-2.562250547,-2.4894699822590285
mp-4964,-2.542119162,-2.2529419981593426
mp-30983,-4.510139916,-3.963388920215304
mp-743584,-3.785174689,-3.0283803068635127
mp-865353,-2.49621027,-2.3088562777920543
mp-9084,-1.563837464,-1.596336643609131
mp-864993,-2.282330079,-1.957721895958001
mp-37727,-2.779893743,-2.807494576359471
mp-1175,-2.058986104,-2.069085635853767
mp-558276,-3.882751911,-3.9186466796152475
mp-27915,-3.170700731,-3.166868496629109
mp-561270,-2.239578045,-3.0370717423248936
mp-30292,-2.086716469,-1.9942220725945807
mp-754496,-2.048662821,-2.39336007810047
mp-759602,-3.438906968,-2.9917874537895037
mp-23251,-2.943097816,-2.9111951157528226
mp-29567,-2.158015632,-2.4610364871976365
mp-567841,-1.899629696,-2.101399352970347
mp-705530,-3.642078487,-3.518934695576577
mp-559514,-2.040481957,-2.207763254398945
mp-621924,-3.563848489,-3.352275396086133
mp-849636,-2.027334732,-2.181130467160281
mp-754521,-2.49621027,-2.7420176802231917
mp-28302,-3.10292685,-3.0244115834863927
mp-23758,-2.712199837,-2.8002283898701146
mp-11603,-2.33068377,-2.2296798948552774
mp-28683,-2.643975482,-2.1677498051354505
mp-5394,-2.473661628,-2.1521307532453617
mp-755003,-2.723539805,-2.409929667301823
mp-774524,-2.756963688,-3.0218677488054806
mp-24123,-3.645905013,-3.5521590985880196
mp-560399,-2.872897471,-2.9121474166290344
mp-422,-2.007005211,-2.0764695330053335
mp-706284,-3.586711974,-3.9090874154960242
mp-705497,-4.320635707,-3.931548244219994
mp-759390,-2.264401659,-2.207592335363664
mp-774702,-2.785158006,-2.815283624087079
mp-778194,-2.841639619,-2.554021101295897
mp-556527,-3.083023633,-3.581846588211989
mp-624249,-2.987165727,-2.9461613122561188
mp-780050,-2.294992641,-2.24857449460142
mp-770950,-3.52433898,-3.228782193832787
mp-4586,-1.886056882,-2.0336033451931157
mp-610738,-2.381952636,-2.477608271132738
mp-23321,-3.402312491,-3.309979732300887
mp-7906,-2.943097816,-2.703127477879544
mp-13516,-3.50585515,-2.989283448555616
mp-28542,-3.301905546,-3.327178679019409
mp-625654,-2.515701158,-2.5377846231654417
mp-560441,-2.910097361,-2.979684535783397
mp-780178,-2.703336345,-2.2918338505830826
mp-755403,-2.935544632,-2.7794380020994134
mp-560977,-2.545156207,-2.4905489084858106
mp-5248,-3.019545288,-2.8716707691207546
mp-619034,-3.16178519,-3.2778202345949694
mp-775932,-2.647818833,-2.612893349007196
mp-723109,-2.318759396,-3.800570775563327
mp-624234,-2.464706766,-2.376687536813616
mp-4575,-3.510051359,-3.4002996595933537
mp-9274,-1.869666457,-1.783087579872063
mp-540829,-3.36452329,-3.143645425678199
mp-755413,-3.39362616,-3.3461401542358242
mp-560051,-2.705535317,-2.438036380734379
mp-9915,-1.954677295,-1.8185361473349009
mp-554023,-2.659557273,-2.597734560055687
mp-17056,-3.376757948,-3.305150480736085
mp-1582,-2.818158412,-2.6291169054348726
mp-17283,-2.316053498,-2.2631151504290257
mp-570544,-2.982969584,-3.1613978456777696
mp-753387,-3.125522241,-2.656281408946278
mp-28845,-2.943097816,-2.5812315035588296
mp-7756,-1.787812583,-1.614500705790399
mp-5309,-2.619790025,-2.473654504252722
mp-680168,-2.498941697,-2.464251136710429
mp-556521,-3.759468224,-3.560469046951568
mp-622086,-1.90657856,-2.1377388792461103
mp-690508,-2.688247622,-2.6834439226639586
mp-707276,-3.593471742,-3.4065333528836756
mp-760501,-2.26042821,-2.101342782217775
mp-773100,-2.563838467,-2.4172258848196146
mp-695365,-2.548214638,-3.3078989888479207
mp-778364,-3.413420571,-3.4077019864069866
mp-552488,-2.084073157,-2.0708894428243743
mp-703376,-2.468521977,-2.7501108549499795
mp-28179,-3.070584651,-2.897790670414973
mp-778743,-3.598611523,-3.590471151480617
mp-756469,-2.525784756,-2.5841579163521544
mp-22804,-3.665560324,-3.4237201966016824
mp-720642,-3.647830994,-3.7130415256626246
mp-542168,-3.442501219,-2.806095389565719
mp-6500,-4.211881144,-3.7265149624068465
mp-35417,-2.435334764,-2.27969076868602
mp-15254,-3.860142944,-4.217333601730033
mp-557451,-4.546788718,-3.684684159091318
mp-706664,-3.246422303,-3.176007603380874
mp-677241,-1.920819007,-1.916429014943062
mp-540997,-3.103477641,-3.1628979360784713
mp-3529,-2.389340582,-2.2770729323409444
mp-554376,-2.892792405,-2.5259405810247517
mp-552131,-2.647818833,-2.6811727435420463
mp-29848,-2.440094212,-2.4647823024872846
mp-582723,-3.388284125,-3.2885486085837963
mp-646122,-2.703336345,-2.7656695819542185
mp-3584,-2.716700354,-2.587062142402946
mp-557031,-2.974697003,-2.9709678364684073
mp-571592,-2.250264225,-2.2112810845109716
mp-23418,-2.917217142,-2.784788822159058
mp-760506,-2.457175444,-2.6081234767985855
mp-18483,-3.250269093,-3.372367284861257
mp-557473,-3.645905013,-3.6295997382913097
mp-559706,-2.316953593,-2.2767993950872634
mp-779742,-3.457183284,-3.5527135943823733
mp-571654,-2.272459312,-2.359592070432101
mp-541863,-2.886058987,-2.579394437961077
mp-22604,-2.642066486,-2.6972167890562857
mp-695948,-3.712213941,-3.5406093764613162
mp-870,-1.950782248,-2.067823866435205
mp-778756,-3.514288509,-2.7633803429480372
mp-556325,-2.756963688,-3.0658545090084077
mp-697268,-3.453465974,-3.1445557815954186
mp-5746,-1.958607591,-2.045191747373677
mp-778840,-3.935568219,-3.6217351306133394
mp-9392,-3.441299827,-3.2797922450186694
mp-557664,-1.754487505,-2.084978643102879
mp-5513,-2.187087111,-2.018263278511741
mp-22925,-2.61618589,-2.6194522530539825
mp-752910,-3.237326687,-3.0595549949331486
mp-4530,-3.163047688,-3.096726509547469
mp-570481,-2.832684733,-2.7520188408655577
mp-13680,-3.248726286,-3.2866121322475275
mp-540635,-3.153667219,-3.2464396122553834
mp-643276,-2.782517898,-2.694593670770122
mp-675606,-2.402305582,-2.4670430275132533
mp-669445,-2.872897471,-2.7866027095738692
mp-505798,-2.122629057,-2.758964981805404
mp-18651,-2.489455928,-2.4498666506157596
mp-758103,-2.351640672,-2.782037768207145
mp-17799,-3.482813342,-3.301964427842269
mp-756134,-2.060980574,-1.959541922231062
mp-243,-2.899631868,-2.7523906819323014
mp-32880,-2.903092419,-2.9120496657630763
mp-9186,-2.61618589,-2.5246166554503118
mp-767471,-2.555956298,-2.402358961189364
mp-745016,-4.478953494,-3.882566154407548
mp-11183,-2.288193361,-2.240564614211079
mp-16903,-2.716700354,-2.620059258189247
mp-567583,-3.176530336,-2.875481288639912
mp-762012,-2.798604788,-2.4010411521759707
mp-560620,-3.029656379,-2.821927733009795
mp-695305,-6.19997064,-4.57443702932027
mp-759704,-2.892792405,-2.3618729829851355
mp-18584,-2.270835777,-2.7978411556924367
mp-698470,-3.974722816,-3.601930526154359
mp-695316,-3.694663681,-3.626920491046138
mp-560845,-2.69250546,-2.5584008488483336
mp-6553,-2.41680202,-2.5956308323609387
mp-29427,-2.899631868,-2.7183639028464417
mp-772036,-2.924455594,-2.8495853410827143
mp-754478,-2.33068377,-2.0599479818798705
mp-18578,-2.882731025,-2.6899743196660415
mp-573340,-3.204820282,-3.264667607973158
mp-3196,-2.910097361,-2.6239328919748965
mp-27714,-3.167495558,-3.3759098151084728
mp-676128,-3.966604395,-3.402484873261746
mp-5913,-3.260433193,-3.3526106864905016
mp-555661,-3.924478586,-3.7786129200760943
mp-622273,-2.946924247,-2.5176670265228984
mp-24093,-1.832682872,-1.5955843116142927
mp-27221,-2.422509004,-2.7762104218684684
mp-775830,-2.504456633,-2.5561439260307752
mp-28719,-3.251042558,-2.869433054208411
mp-22304,-2.838634095,-2.743786561243177
mp-2229,-2.642066486,-2.638501900225217
mp-754933,-1.801343105,-1.7176822850589308
mp-696315,-2.49621027,-2.875793423511911
mp-4851,-4.111859836,-3.6024121967632086
mp-21228,-2.560668411,-3.2421588343472005
mp-560611,-2.140261854,-2.0817862216630694
mp-545659,-2.632645384,-2.6720059224296975
mp-861868,-2.54668273,-2.634677513657781
mp-757127,-2.447332636,-2.420508279879477
mp-644285,-2.987165727,-2.860803318219945
mp-616196,-2.598600665,-2.5771876840405574
mp-552056,-2.308919127,-2.224452671523535
mp-760798,-3.294998037,-3.088180436264401
mp-504474,-2.473661628,-2.366848395707672
mp-866638,-2.943097816,-3.0531678383382914
mp-571490,-2.889412647,-2.59623785649035
mp-22908,-2.801344837,-2.8560538092935177
mp-22881,-2.835649226,-2.614728614435295
mp-721300,-3.477564895,-3.6610304636683866
mp-778878,-2.539103209,-3.3067503739857704
mp-705900,-3.415676693,-2.934060085492115
mp-758720,-3.910119606,-3.355888767477514
mp-540813,-3.237326687,-2.6150320905619306
mp-689684,-2.790486862,-3.1206205239725247
mp-672223,-3.238077422,-3.1554842337317983
mp-759244,-2.756963688,-2.871097215198568
mp-20072,-2.54668273,-2.418568885078538
mp-23354,-2.640165846,-2.406308500744335
mp-753575,-2.246417477,-2.348834314655357
mp-624688,-2.039054137,-2.2970344251225785
mp-891955,-3.823929009,-3.024601871164607
mp-557366,-3.222578253,-2.92443794634588
mp-654202,-2.823910768,-2.841699540007962
mp-3372,-3.542128696,-3.426915586266175
mp-10288,-2.104577841,-1.8256442101078774
mp-774407,-2.253366346,-2.7486185297412584
mp-29454,-2.563838467,-2.993836652376788
mp-31049,-2.178486931,-2.171830912989045
mp-559710,-3.546692365,-3.51371504423794
mp-778103,-2.962576291,-2.92801356198053
mp-21838,-3.125522241,-2.751587684878251
mp-542461,-2.580045408,-2.371286088596366
mp-651161,-3.169415822,-3.254807396358311
mp-695582,-2.284833228,-2.5484492930253677
mp-28920,-1.772113475,-1.977161540967619
mp-36779,-3.214675149,-2.821111783375786
mp-706544,-3.619801425,-3.4158123493802526
mp-777394,-3.189100418,-3.2814904389140653
mp-605808,-2.832684733,-3.7123616729153985
mp-675800,-2.134304354,-2.0592609420286596
mp-14743,-3.118049019,-3.0586429619922155
mp-647822,-2.448550856,-2.7533231452388938
mp-23076,-3.389347288,-3.204560871139433
mp-28990,-2.920821287,-2.6482726072461498
mp-754138,-2.437707969,-2.5555215406029124
mp-5836,-2.051587376,-2.1205394087567746
mp-556705,-3.314264529,-3.37257400432593
mp-754369,-3.692518938,-3.5392720140711216
mp-36903,-2.6516965,-2.6950068818475765
mp-615529,-3.351646821,-3.1239871691854684
mp-556539,-2.801344837,-3.146757643187586
mp-686572,-1.896196518,-2.7774293983221963
mp-585516,-3.356554233,-3.267219429021338
mp-626819,-3.134900172,-3.0747646819392234
mp-752549,-2.457175444,-2.325753766982768
mp-558226,-3.55596614,-3.491021715308716
mp-29116,-3.294142272,-2.830779193921442
mp-752463,-2.0264107,-1.8535062117092713
mp-704542,-3.154906303,-4.060538075665925
mp-755031,-1.169411376,-2.6217719823259764
mp-29250,-3.053551174,-3.0451609024231634
mp-34381,-2.903092419,-2.6040883766725287
mp-23007,-1.716698929,-1.818096651228145
mp-557914,-2.311580801,-2.369872802035175
mp-624117,-2.6516965,-2.6884291509451788
mp-15217,-2.59516748,-2.408175223699737
mp-6094,-2.982969584,-3.143941219782853
mp-849779,-2.798604788,-3.195443776121558
mp-766995,-2.396856385,-2.6366991745073567
mp-31302,-3.730503401,-3.4263151810374746
mp-861871,-2.533133418,-2.5027068260363743
mp-4425,-2.714444266,-2.302019724382175
mp-555322,-4.966857823,-4.603317264733166
mp-2741,-2.647818833,-2.7227618987161506
mp-27976,-2.089909828,-2.323011757599775
mp-554315,-3.139067566,-3.28886368314399
mp-653631,-2.280669293,-2.679067813353172
mp-540808,-3.307159247,-3.163548893547013
mp-540223,-3.083549736,-2.7757843519781216
mp-558096,-2.73048869,-2.671388649251185
mp-769778,-2.585027821,-3.0128470642902423
mp-770400,-3.033861554,-2.842920931679022
mp-764019,-2.067019533,-2.3139036022872914
mp-686042,-3.508648113,-3.114510007747073
mp-756639,-2.354578419,-2.353045431732486
mp-19956,-2.400117692,-2.40823095800544
mp-23145,-3.484135425,-3.608305699569601
mp-769128,-2.44249364,-2.3904280384605117
mp-648053,-3.659569767,-3.522762958741172
mp-4609,-2.163676327,-2.2787410606385192
mp-17481,-2.667562954,-2.6220045408784323
mp-673807,-3.070584651,-2.680525915695737
mp-558317,-2.488117574,-2.548519015141194
mp-27735,-2.735183829,-2.909065598678813
mp-28781,-3.072120179,-2.7432822068723093
mp-776407,-2.749581706,-2.6352377418223707
mp-555888,-4.052110655,-3.8992877508031576
mp-7305,-3.167495558,-3.0164576569253247
mp-20944,-3.062485618,-2.890744297744128
mp-558014,-2.821025066,-2.6137765645625475
mp-777356,-2.69250546,-2.8237341360355104
mp-24087,-3.351646821,-3.2249626149373345
mp-776658,-3.06500038,-2.5922266366444213
mp-7904,-1.588380412,-1.802502887024283
mp-550474,-2.809670263,-2.6156092149423467
mp-559476,-2.752028452,-2.705494568347683
mp-16705,-3.221130586,-3.295541569694345
mp-776239,-1.982966953,-2.3463988777464118
mp-26261,-3.026413608,-3.153006730801104
mp-10299,-2.428291983,-2.4390494923785155
mp-767162,-3.299302339,-2.9499922841608206
mp-760676,-3.70775944,-3.336668832401518
mp-16609,-1.636388152,-1.9054474548410858
mp-867268,-2.568637362,-2.556075588613549
mp-774616,-2.524329829,-2.2652992040436155
mp-772640,-3.298438059,-2.976948543023619
mp-554353,-3.730503401,-3.679888962468583
mp-772666,-3.061984409,-2.9724886926486085
mp-782650,-3.073146889,-2.839144109063625
mp-505747,-2.016825244,-2.1689082629246914
mp-567386,-2.563838467,-2.613768207234013
mp-17708,-2.432974458,-2.4403029956048625
mp-850279,-2.3555621,-2.675942632495369
mp-743614,-2.440094212,-2.526751501624451
mp-630528,-1.872895429,-2.0222857031274977
mp-754712,-2.917217142,-3.07519041855012
mp-16025,-2.95467976,-2.7206105932666405
mp-757963,-3.991429634,-3.725997897573759
mp-667345,-3.120334805,-2.9899597526213446
mp-29368,-2.627089285,-2.536106177466471
mp-759958,-3.379871235,-3.0136973976388615
mp-541846,-2.397940769,-2.5597159538492336
mp-753920,-2.141463223,-2.271745080395699
mp-30231,-3.133126317,-3.260965806316303
mp-764846,-4.81267673,-4.120729773691432
mp-652046,-2.681938127,-2.4591757721408087
mp-560331,-2.127844135,-2.551126135838633
mp-649091,-3.600338391,-3.809757984215609
mp-722381,-3.536117458,-3.3852719539618032
mp-554641,-3.224758841,-3.0852340993473186
mp-684497,-3.406721688,-3.16736027232845
mp-18779,-2.462181786,-2.6438507100947253
mp-554842,-3.132536637,-3.2943715605077197
mp-759624,-2.336299734,-2.3584474220923464
mp-867577,-3.454701545,-3.5866853465700106
mp-7233,-2.11747586,-2.04622716038271
mp-697981,-3.346794242,-2.925708214335175
mp-2176,-2.739930282,-2.6222780577712617
mp-558566,-2.667562954,-2.6434949515046036
mp-23170,-2.111259432,-2.140575704236819
mp-680683,-3.438906968,-3.530956518686846
mp-755856,-2.863281652,-2.703132781291412
mp-555394,-5.349401102,-3.849606660931832
mp-638061,-2.359519259,-2.6765418819760427
mp-757495,-3.204124847,-2.9577568976961772
mp-684018,-3.107909295,-3.490581389758591
mp-776081,-3.4473403,-3.3973652893973854
mp-738609,-3.059487001,-3.239533336294286
mp-27373,-2.643975482,-2.751402352915025
mp-13898,-3.485461544,-3.3708798648877547
mp-6537,-3.101278656,-2.5209539067997597
mp-760017,-2.308035515,-2.6673226992516876
mp-626977,-3.056014584,-2.8963232704273216
mp-29731,-2.301900063,-2.2042640906847892
mp-16737,-3.221853817,-3.1712012808538868
mp-693463,-3.090982895,-2.938421471016151
mp-12427,-2.211832124,-2.335576435194966
mp-555585,-3.139666186,-3.1607564256068277
mp-6356,-2.866463327,-2.8097221674597126
mp-744148,-3.376757948,-3.5054497413436336
mp-28583,-3.767021669,-3.5047575187655102
mp-541688,-2.512862615,-2.5464925481331124
mp-772395,-2.168770754,-2.571358626081407
mp-554344,-4.117515307,-3.5426765939003197
mp-14704,-2.555956298,-2.6217761376314717
mp-4356,-2.649753339,-2.684131325626756
mp-849394,-2.928120569,-3.1999929280623913
mp-771260,-3.114642738,-3.0347112999146555
mp-556578,-2.844666089,-2.7652923555377633
mp-558658,-2.681938127,-2.6207793773366204
mp-762289,-4.03671757,-2.863823869111274
mp-778492,-3.590078706,-3.5552029006315826
mp-754034,-3.322399434,-3.136406401909731
mp-571181,-2.899631868,-2.5136205487381105
mp-556223,-3.616197196,-3.371044767283466
mp-6799,-2.32330703,-2.2018044694596255
mp-771843,-2.443698343,-2.4420322959714813
mp-779539,-3.362517275,-3.3534696304165967
mp-8387,-2.099087314,-2.1291791211911764
mp-504910,-3.019999811,-2.865604792894317
mp-571197,-2.257275419,-2.2853959421756778
mp-23993,-2.669587648,-2.5219551079465434
mp-28856,-2.568637362,-2.4702930364567455
mp-770344,-4.252642579,-3.3750168784295713
mp-23486,-2.315155266,-2.231526763525348
mp-560266,-3.1844269,-3.6934286222015684
mp-7457,-2.251812516,-2.4580719022464255
mp-706566,-3.098000919,-3.460570631488792
mp-669333,-4.43070804,-3.822255075897226
mp-27127,-2.563838467,-2.3143231247842033
mp-24292,-3.404511494,-2.837231865816111
mp-769344,-2.838634095,-3.081720418416852
mp-561973,-3.02319487,-2.756106483784208
mp-11189,-3.125522241,-3.2825768094100485
mp-504891,-2.826815772,-2.3348724217602332
mp-644751,-2.079355364,-1.874878276685267
mp-703380,-2.598600665,-2.554831631305899
mp-554673,-3.239582795,-3.735717297307772
mp-555393,-2.669587648,-2.8214697030255294
mp-570983,-2.772115094,-2.7558672316179265
mp-6273,-2.829740339,-2.7330933997544915
mp-756118,-2.53461819,-2.514275196509012
mp-770464,-2.982969584,-2.8620214907259185
mp-623862,-3.647830994,-3.6710003223608556
mp-30139,-2.96657906,-2.8532240351012628
mp-626337,-3.621614819,-4.263512000462561
mp-28914,-3.174578426,-3.3310594166104406
mp-570045,-2.221126034,-2.205566264254314
mp-642735,-3.36452329,-3.027121225482305
mp-23192,-2.732829915,-2.6490222419534413
mp-625184,-2.939304804,-3.2035183182650435
mp-569571,-2.576755273,-2.231435692195056
mp-722278,-3.206913295,-3.3345751575352915
mp-757560,-2.793176012,-2.946289987602655
mp-697660,-2.490798419,-2.8975126080727343
mp-14495,-2.809670263,-2.7520152432735245
mp-14215,-2.082494858,-2.134440883713176
mp-761036,-2.759452499,-2.7263460208784784
mp-27595,-3.303649728,-3.289107891298935
mp-6721,-2.333482674,-2.3784969105676383
mp-600016,-3.140865908,-2.9307982181736243
mp-27774,-3.037633979,-3.0593289322873654
mp-767688,-1.712198427,-2.454291586880024
mp-1266,-2.910097361,-2.907732309648489
mp-556343,-3.050613409,-3.321763047073528
mp-556085,-2.394695708,-2.3852827582470573
mp-32760,-2.168130674,-2.466162200565368
mp-863387,-4.20906072,-3.820852027511789
mp-27194,-2.20204084,-2.314918391128324
mp-695398,-3.640177794,-3.7308175421446452
mp-21043,-1.673664282,-1.9915782257775705
mp-559319,-3.326985548,-3.2741382209680614
mp-766341,-2.759452499,-2.712653088832247
mp-6929,-2.869668484,-2.7767173438551533
mp-557272,-2.732829915,-3.0073698654866545
mp-22255,-2.373660352,-2.2932018361992235
mp-22551,-2.361511442,-2.5328313326470933
mp-557012,-2.557521328,-2.3903261548170978
mp-754409,-2.621603371,-2.3899765057094755
mp-3788,-2.698971524,-3.450361624481803
mp-38162,-2.50584638,-2.7901708959797142
mp-28606,-2.752028452,-2.5314130425897083
mp-10233,-2.459671401,-2.349145096188324
mp-20212,-2.690371323,-2.6232243177677543
mp-3098,-2.779893743,-2.6883372888782846
mp-17418,-3.767021669,-3.6988321809470963
mp-698654,-3.931840122,-3.4960006565783104
mp-557637,-1.795880207,-1.9118106868128601
mp-556662,-3.099636695,-3.070821747940499
mp-557787,-2.211125378,-2.1651444824343757
mp-761914,-2.248721435,-2.2085333243077936
mp-7337,-3.077278174,-2.753508824672515
mp-557090,-4.224076594,-3.833144078040453
mp-18042,-2.677782153,-2.5852829950248855
mp-560882,-2.358526583,-2.3336568314557384
mp-9813,-1.879426299,-1.875548289293171
mp-27018,-3.163680316,-3.187140129269774
mp-697946,-3.744744385,-3.398962573811615
mp-5652,-2.856987387,-2.7592789753050786
mp-18308,-3.137276642,-3.265227023722774
mp-542129,-3.383007002,-3.502826281737904
mp-20546,-2.493495915,-2.19142157418012
mp-29504,-2.850783043,-2.979810680931617
mp-8145,-2.378824445,-2.297930313211233
mp-772801,-2.583360658,-2.4662360107878656
mp-769283,-3.567041927,-3.2234452150445767
mp-29144,-2.669587648,-3.0552867049796633
mp-779498,-3.747163953,-3.4304048772798703
mp-37741,-2.249492145,-2.3718519788672725
mp-705061,-2.607304278,-2.631577837250579
mp-6236,-3.274911204,-3.367131032544351
mp-27272,-3.241850684,-3.1435970462280927
mp-3582,-1.863279655,-2.6129231072576333
mp-4823,-2.222573686,-2.7995212873523028
mp-756830,-3.280674515,-2.798847384422152
mp-605088,-3.331620607,-3.1624673416892333
mp-865101,-1.853872181,-1.8526950933266884
mp-558863,-2.749581706,-2.5135845538493853
mp-541375,-2.815310556,-3.1289438016471864
mp-570590,-2.634513325,-2.4004762731386533
mp-753661,-2.267606803,-2.2705973336294063
mp-706579,-2.931816736,-3.1625233091531295
mp-23268,-2.777285349,-2.431139634171549
mp-769381,-3.083023633,-2.907804954425353
mp-556143,-3.337248777,-3.365798019765544
mp-756983,-2.709966948,-3.3695056285030596
mp-10771,-2.636389336,-2.7324892966784557
mp-28400,-2.306273666,-2.4452374137949815
mp-624,-2.209012017,-2.06849971884247
mp-38695,-2.022734108,-1.9029824427554698
mp-763832,-2.50307132,-2.80688527739935
mp-8686,-2.573489878,-2.5597084856280627
mp-550759,-2.995681636,-3.041787800935474
mp-540742,-3.107909295,-3.069916662847925
mp-567699,-2.96657906,-2.8739397786435648
mp-6539,-2.950784691,-2.7569758619017835
mp-720874,-3.493504439,-3.4985577809560473
mp-554343,-2.677782153,-2.307122006592233
mp-27247,-2.982969584,-2.8984962332106514
mp-14433,-2.943097816,-2.781212964726341
mp-23048,-2.473661628,-2.3924703433698453
mp-11165,-3.698985205,-3.3274288609283866
mp-7611,-2.863281652,-2.649130609941588
